oid,filter,mjd,mag,magerr,clrcoeff
282102400037144,zg,58246.49226,16.285484,0.06149784,0.03348015
282102400037144,zg,58273.45101,16.548649,0.060697418,-0.012688817
282102400037144,zg,58277.36029,16.186176,0.061733246,0.0017009531
282102400037144,zg,58677.32318,16.375053,0.061255775,-0.065437354
282102400037144,zg,59393.31998,16.329056,0.06138376,-0.029050358
282102400037144,zg,59414.25693,16.35759,0.061305307,-0.01761305
282102400037144,zg,59419.21513,16.157928,0.061794262,-0.03062522
