# "asas_sn_id":472446613655,"ra_deg":140.34011,"dec_deg":-26.55195,"name":"RT Pyx"
asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
472446613655,2455981.9057287,2.29824556738342,0.0556678686537006,15.55629032659797,0.026328149499423113,17.848344909012813,2.36,ba008724,ba,G,V
472446613655,2455985.9084301,2.2074530337772242,0.028161418036036046,15.600052723993059,0.01386676705112655,18.588220095118924,2.13,ba009404,ba,G,V
472446613655,2456615.0543222,2.2379415264874005,0.14445001907122396,15.585159567060757,0.0701586205164385,16.813062384880492,1.57,bd005221,bd,G,V
472446613655,2456616.0580344,2.6802786781289734,0.1214471808618203,15.389331525712233,0.049251522374060816,17.001387798589924,1.82,bd005652,bd,B,V
472446613655,2456619.0415536,2.2895934303754113,0.1155584945939619,15.56038547882081,0.0548599841678738,17.055351704779817,1.73,bd006474,bd,G,V
472446613655,2456622.0220687,2.455341259671937,0.10861506167084227,15.484501750037008,0.04808286798308194,17.122631260863027,2.31,bd007360,bd,G,V
472446613655,2456625.0330911,5.050145368064785,0.08253017676806512,14.701521705933338,0.017763194391512586,17.420824455406393,1.98,bd007685,bd,G,V
472446613655,2456640.972418,2.1995048393326413,0.14945176622637765,15.6039690999042,0.07385642853801669,16.776103763893143,1.64,bd011353,bd,B,V
472446613655,2456648.9880186,2.276328917892527,0.11448845724408063,15.56669386554236,0.054668714300092396,17.06545213567488,1.63,bd013095,bd,G,V
472446613655,2456675.8857345,3.5847765672488747,0.1559526741549233,15.073626174406227,0.0472871246158151,16.729874328426085,2.34,bd017105,bd,G,V
472446613655,2456681.9059905,3.268174310939834,0.0851270314089734,15.174018374630087,0.028312254232139355,17.387187671854104,2.89,bd018386,bd,G,V
472446613655,2456700.8969164,2.325791725343157,0.14843810419508888,15.543354351863602,0.06937240496271815,16.783492896078812,1.42,bd020143,bd,G,V
472446613655,2456735.7598851,2.8697712354212888,0.07438835944610749,15.315163208983392,0.02817538605287163,17.53359394136624,1.63,bd021977,bd,G,V
472446613655,2456740.8102742,5.261079750678704,0.0683553456116154,14.657094191642999,0.014122441063299344,17.625425184974496,1.59,bd022908,bd,G,V
472446613655,2456757.7918387,2.2755803528055156,0.14204294330665196,15.567050965904244,0.0678484077276538,16.831307236563823,1.46,bd025409,bd,G,V
