oid,filter,mjd,mag,magerr,clrcoeff
1836110100017696,zg,58329.43601,12.857778,0.010664271,-0.04150078
1836110100017696,zg,58329.45374,12.879255,0.010681043,-0.016215488
1836110100017696,zg,58333.38561,12.929839,0.010720802,-0.058817193
1836110100017696,zg,58333.38608,12.911302,0.010706187,-0.052359916
1836110100017696,zg,58344.39112,12.807436,0.0106252115,-0.033173654
1836110100017696,zg,58350.31111,12.8385935,0.010649346,-0.03372025
1836110100017696,zg,58360.43139,12.887075,0.010687166,-0.04098341
1836110100017696,zg,58363.33203,12.841187,0.010651361,-0.045578968
1836110100017696,zg,58381.24739,12.811274,0.010628176,-0.05028236
1836110100017696,zg,58387.25208,12.899801,0.010697146,-0.046005845
1836110100017696,zg,58390.37366,12.887555,0.010687541,-0.08012085
1836110100017696,zg,58443.25257,12.887864,0.010687783,-0.10288156
1836110100017696,zg,58725.4317,12.830877,0.010643357,-0.04312092
1836110100017696,zg,58725.43216,12.824499,0.010638412,-0.029505702
1836110100017696,zg,58737.38129,12.876028,0.0106785195,-0.038612995
1836110100017696,zg,58737.38174,12.891341,0.010690509,-0.06118047
1836110100017696,zg,58766.28487,12.864207,0.010669285,-0.044514924
1836110100017696,zg,58766.28532,12.876263,0.010678702,-0.045346864
1836110100017696,zg,58768.27322,12.915996,0.010709884,-0.03875346
1836110100017696,zg,58768.27367,12.901825,0.010698736,-0.052433368
1836110100017696,zg,58772.19884,12.93591,0.010725598,-0.053085018
1836110100017696,zg,58772.1993,12.922959,0.010715371,-0.04699189
1836110100017696,zg,58783.12733,12.830889,0.010643367,-0.06929524
1836110100017696,zg,58793.1664,12.874685,0.010677468,-0.05984051
1836110100017696,zg,58793.16685,12.853746,0.010661131,-0.041805882
1836110100017696,zg,58795.15704,12.841948,0.010651953,-0.05990904
1836110100017696,zg,58795.1575,12.823428,0.010637582,-0.05204021
1836110100017696,zg,59053.38752,12.91246,0.0107071,-0.09037683
1836110100017696,zg,59057.41622,12.812426,0.010629067,-0.09569734
1836110100017696,zg,59060.35308,12.9155245,0.010709512,-0.05575975
1836110100017696,zg,59066.33052,12.818182,0.01063352,-0.053053025
1836110100017696,zg,59067.33943,12.897492,0.0106953345,-0.050144628
1836110100017696,zg,59067.33989,12.904473,0.010700817,-0.05232499
1836110100017696,zg,59069.37289,12.837477,0.010648479,-0.070202775
1836110100017696,zg,59069.37337,12.834323,0.010646031,-0.075394206
1836110100017696,zg,59070.34431,12.864693,0.0106696645,-0.07267474
1836110100017696,zg,59070.34478,12.884056,0.010684801,-0.06221133
1836110100017696,zg,59071.44737,12.8342705,0.010645989,-0.058559872
1836110100017696,zg,59071.4483,12.8234625,0.01063761,-0.055636797
1836110100017696,zg,59072.38718,12.893325,0.010692064,-0.06803442
1836110100017696,zg,59072.38764,12.888989,0.010688665,-0.065782316
1836110100017696,zg,59073.39077,12.836184,0.010647475,-0.070648804
1836110100017696,zg,59073.39125,12.836537,0.0106477495,-0.06840957
1836110100017696,zg,59075.39681,12.894509,0.010692994,-0.07959867
1836110100017696,zg,59075.39727,12.892234,0.010691209,-0.074370794
1836110100017696,zg,59085.34661,12.813886,0.010630196,-0.07793754
1836110100017696,zg,59085.34708,12.8203335,0.010635187,-0.07983826
