oid,filter,mjd,mag,magerr,clrcoeff
282102200016152,zg,58676.31554,17.038574,0.040666394,-0.09118442
282102200016152,zg,59032.36337,16.99112,0.040446866,-0.122111276
282102200016152,zg,59359.44626,17.016087,0.040564228,-0.11710377
282102200016152,zg,59393.31998,16.862434,0.039779123,-0.105348915
282102200016152,zg,59419.21509,16.528759,0.03761915,-0.09387172
282102200016152,zg,59447.1766,16.639313,0.03839672,-0.119016185
282102200016152,zg,59450.2126,16.643251,0.038423356,-0.08301304
282102200016152,zg,59713.44168,16.6866,0.038711507,-0.10377817
