# "asas_sn_id":618476355773,"ra_deg":53.32985,"dec_deg":-52.20076,"name":"SSS_J033319.0-521201"
asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
618476355773,2456814.9449548,6.4627501424824825,0.13727275253740823,14.43373798973688,0.02308761909992439,16.868395538512736,3.00,be010198,be,G,V
618476355773,2456826.9116907,7.9835276650253055,0.09872290185812672,14.204294318081354,0.01344111356810371,17.226311612386326,1.52,be012274,be,G,V
618476355773,2456828.9246061,6.043823870955272,0.09100207761234565,14.506501905400306,0.016366344199390988,17.31472812481714,1.52,be013074,be,G,V
618476355773,2456832.9183144,8.559461953824616,0.09234648988297575,14.128665239853625,0.011726977697840682,17.298805412601915,2.11,be014525,be,G,V
618476355773,2456839.9125091,8.107225560871457,0.07862295667036832,14.187600763980996,0.010541181427556548,17.4734829643422,2.15,be016738,be,G,V
618476355773,2456847.8835514,7.7334225544994455,0.06532869954137945,14.238852052783965,0.009182151307886821,17.674596361076446,1.44,be019265,be,G,V
618476355773,2456848.8898571,6.695221348691821,0.06299954032914679,14.39536905535665,0.010227856206832255,17.71401294199709,1.57,be019687,be,G,V
618476355773,2456850.8887768,6.37262105461372,0.13937506850099057,14.448986169271063,0.023772736269216728,16.851893659071333,1.65,be020497,be,G,V
618476355773,2456857.8803082,6.070913927492391,0.08202370217036019,14.50164621563065,0.014685795100390642,17.427507975084158,1.77,be022481,be,G,V
618476355773,2456858.9335431,8.677043134130578,0.08868254078748863,14.113852013610671,0.011109091493875085,17.342761075382647,1.75,be022887,be,G,V
618476355773,2456862.8581,7.35444199630451,0.05297200270987947,14.293407086813609,0.007829045880573747,17.902240412187123,1.58,be023688,be,G,V
618476355773,2456873.8525241,7.122424020834129,0.058561724139456796,14.328211841875262,0.008937132609835228,17.79332175748086,1.49,be026762,be,G,V
618476355773,2456878.8443792,5.731190838603764,0.1659453016430769,14.564169229659194,0.03147257401689538,16.662443991486537,1.40,be028441,be,G,V
618476355773,2456879.8364296,5.853477232891387,0.13870651106444537,14.541246570755476,0.025756988677088664,16.85711427392469,1.46,be028825,be,B,V
618476355773,2456882.8235164,9.364897251189358,0.1289951132209512,14.031023862541648,0.014972089477029046,16.935923248575616,1.46,be029977,be,B,V
618476355773,2456884.8212645,7.2478135294234045,0.07023359625573236,14.309263876131592,0.010532951101107387,17.595994126949442,1.43,be030680,be,G,V
618476355773,2456885.8189875,5.945666104596503,0.09397774511650128,14.524280113166625,0.01718053472154254,17.279793842587647,1.45,be031070,be,G,V
618476355773,2456886.8258748,5.6595547073646015,0.08022585010492217,14.577825748693861,0.015407927918805662,17.451570574305748,1.56,be031466,be,G,V
618476355773,2456890.8205657,8.42154412714531,0.0793530944130429,14.146302083007908,0.010241989140021954,17.4634467263056,1.50,be032202,be,G,V
618476355773,2456895.8105404,7.940078972497899,0.07533718369424175,14.210219349598653,0.010313278171357207,17.519832940978272,1.43,be034454,be,G,V
618476355773,2456904.7870091,8.987443820551489,0.10038052996746491,14.075690932827055,0.012140189566945302,17.208232683060952,1.51,be036168,be,G,V
618476355773,2456906.7163379,7.792209229904372,0.10502356998943753,14.230629891166004,0.014650024270170437,17.15913945153498,2.37,be036609,be,G,V
618476355773,2456910.7740863,8.627012653994106,0.14972985270230543,14.120130316876855,0.018865144450490735,16.77408540031185,2.01,be038157,be,G,V
618476355773,2456912.7831113,7.267149691465958,0.09719448597477674,14.306371139403286,0.014537498867187179,17.243252325462453,1.70,be038939,be,G,V
618476355773,2456915.7758989,6.523449407196914,0.06932673242185802,14.423588158140754,0.011551426129505592,17.610104565998373,1.41,be039154,be,G,V
618476355773,2456918.8758933,6.088676235545099,0.0745583253851881,14.498474201707243,0.013310226212105852,17.531116031180545,1.58,be040352,be,G,V
618476355773,2456929.6829858,6.35650074848499,0.0706372386705612,14.451736148354186,0.012078911068941454,17.589772109692916,1.43,be043827,be,G,V
