oid,filter,mjd,mag,magerr,clrcoeff
282102200172139,zg,58676.31554,17.402521,0.041793946,-0.09118442
282102200172139,zg,59032.36337,17.464466,0.04187459,-0.122111276
282102200172139,zg,59359.44628,17.362629,0.04172338,-0.11710377
282102200172139,zg,59393.31998,17.282883,0.041540645,-0.105348915
282102200172139,zg,59419.21508,17.20576,0.04131371,-0.09387172
282102200172139,zg,59447.17657,17.214455,0.041341674,-0.119016185
282102200172139,zg,59450.21257,17.103539,0.04094199,-0.08301304
282102200172139,zg,59713.4417,16.228065,0.035245314,-0.10377817
