oid,filter,mjd,mag,magerr,clrcoeff
1434107100007647,zg,59426.36041,14.900957,0.00937514,-0.061977386
1434107100007647,zg,59452.33421,14.898132,0.009374314,-0.07215666
1434107100007647,zg,59452.33798,14.907834,0.009377177,-0.06056579
1434107100007647,zg,59523.07959,14.882103,0.00936976,-0.074745126
1434207100009932,zr,58443.11145,14.697785,0.008304781,0.088553935
1434207100009932,zr,59061.41071,14.697603,0.008304694,0.09240557
1434207100009932,zr,59153.20623,14.669515,0.008291717,0.092195585
1434207100009932,zr,59153.20669,14.670772,0.008292285,0.09076664
1434207100009932,zr,59401.45927,14.671038,0.008292406,0.09097786
1434207100009932,zr,59401.45973,14.6732855,0.008293426,0.092149995
1434207100009932,zr,59423.456,14.8257265,0.008371249,0.08164077
1434207100009932,zr,59424.37775,14.6417,0.008279404,0.08719124
1434207100009932,zr,59424.37821,14.63517,0.00827659,0.08673641
1434207100009932,zr,59429.41781,14.813585,0.008364402,0.08777372
1434207100009932,zr,59429.41827,14.817379,0.008366529,0.08690932
1434207100009932,zr,59435.29266,14.674461,0.008293962,0.08700231
1434207100009932,zr,59435.29313,14.666252,0.008290244,0.089643285
1434207100009932,zr,59450.33871,14.680123,0.008296553,0.097664006
1434207100009932,zr,59450.33918,14.660416,0.00828763,0.10846642
1434207100009932,zr,59451.3163,14.685794,0.00829917,0.089714244
1434207100009932,zr,59451.31677,14.669373,0.0082916515,0.08587373
1434207100009932,zr,59454.35193,14.600697,0.008262205,0.08516802
1434207100009932,zr,59454.3524,14.591332,0.008258433,0.08931993
1434207100009932,zr,59463.31274,14.613906,0.008267624,0.08801709
1434207100009932,zr,59505.25176,14.63855,0.008278043,0.09359905
1434207100009932,zr,59523.11697,14.671155,0.008292459,0.08585535
389116200007528,zg,58263.46244,15.077387,0.012111609,-0.03626744
389116200007528,zg,58267.44127,15.045111,0.012076959,-0.019963473
389116200007528,zg,58270.46139,14.916764,0.0119511075,-0.018412353
389116200007528,zg,58278.42124,14.887403,0.011924847,-0.06991707
389116200007528,zg,58287.42206,14.884834,0.011922592,-0.058415204
389116200007528,zg,58290.42266,14.9283085,0.011961682,-0.060824692
389116200007528,zg,58293.42244,14.974699,0.012005627,-0.048842013
389116200007528,zg,58297.44486,15.046542,0.01207847,-0.034634136
389116200007528,zg,58302.4253,15.075268,0.0121092945,-0.041905493
389116200007528,zg,58305.44629,14.913434,0.0119480835,-0.06708325
389116200007528,zg,58312.36095,14.982613,0.012013362,-0.048327863
389116200007528,zg,58318.40299,14.863534,0.011904155,-0.024884563
389116200007528,zg,58321.40358,14.861101,0.011902078,-0.043873016
389116200007528,zg,58324.42364,14.918774,0.0119529385,-0.043733463
389116200007528,zg,58329.40491,15.014673,0.012045421,-0.028708132
389116200007528,zg,58338.36522,15.058277,0.012090943,-0.039620455
389116200007528,zg,58338.36614,15.078893,0.012113256,-0.045444023
389116200007528,zg,58348.36025,14.961289,0.011992681,-0.039933853
389116200007528,zg,58360.36304,14.884396,0.011922208,-0.04392845
389116200007528,zg,58363.30142,14.840885,0.0118850535,-0.047366716
389116200007528,zg,58366.27643,14.849378,0.011892157,-0.056316633
389116200007528,zg,58369.28023,14.902038,0.011937823,-0.05486703
389116200007528,zg,58372.25758,14.881498,0.011919674,-0.054885197
389116200007528,zg,58375.28677,14.952329,0.0119841425,-0.044357926
389116200007528,zg,58378.30029,15.088342,0.012123658,-0.033407733
389116200007528,zg,58384.25473,15.106355,0.012143795,-0.0449785
389116200007528,zg,58387.21367,15.063081,0.012096094,-0.049894255
389116200007528,zg,58387.21459,15.059818,0.012092591,-0.04335793
389116200007528,zg,58388.2989,14.960508,0.011991933,-0.009937359
389116200007528,zg,58389.19368,15.03213,0.012063376,-0.07250591
389116200007528,zg,58426.16836,15.045774,0.012077659,-0.06774862
389116200007528,zg,58426.16932,15.055603,0.012088085,-0.06775824
389116200007528,zg,58428.14848,15.048906,0.012080968,-0.064110585
389116200007528,zg,58429.16787,15.117474,0.012156429,-0.059486073
389116200007528,zg,58429.16879,15.118429,0.012157521,-0.053307675
389116200007528,zg,58430.1448,15.077751,0.012112008,-0.059357256
389116200007528,zg,58431.10242,15.083541,0.012118359,-0.049550924
389116200007528,zg,58432.14736,15.059273,0.012092007,-0.03766638
389116200007528,zg,58435.1269,15.093038,0.012128868,-0.059890613
389116200007528,zg,58457.08904,14.916361,0.0119507415,-0.044833582
389116200007528,zg,58457.08995,14.910422,0.0119453585,-0.032418203
389116200007528,zg,58632.45609,15.000809,0.012031414,-0.05453239
389116200007528,zg,58634.45058,15.062209,0.012095157,-0.05617915
389116200007528,zg,58635.4851,15.062465,0.012095432,-0.04577239
389116200007528,zg,58638.44702,15.152195,0.0121969,-0.049298435
389116200007528,zg,58641.44214,15.063401,0.01209644,-0.042827062
389116200007528,zg,58644.44311,15.047094,0.012079053,-0.050739188
389116200007528,zg,58647.37986,15.047196,0.01207916,-0.0247882
389116200007528,zg,58665.48662,15.058424,0.012091099,-0.06471494
389116200007528,zg,58668.44784,14.995778,0.0120263845,-0.061144307
389116200007528,zg,58674.42881,15.050431,0.012082584,-0.08490902
389116200007528,zg,58677.32098,14.929571,0.011962847,-0.027502257
389116200007528,zg,58677.3353,14.980412,0.012011203,-0.055670276
389116200007528,zg,58680.44823,14.973561,0.012004522,-0.043698635
389116200007528,zg,58684.39026,15.017178,0.012047974,-0.045557596
389116200007528,zg,58684.39122,15.029167,0.012060302,-0.025629988
389116200007528,zg,58690.30482,15.05852,0.012091202,-0.05016017
389116200007528,zg,58693.31994,15.019655,0.012050508,-0.05423333
389116200007528,zg,58693.32085,15.016546,0.01204733,-0.047955044
389116200007528,zg,58695.39228,14.868147,0.011908109,-0.053986583
389116200007528,zg,58704.37642,14.879512,0.011917941,-0.038188215
389116200007528,zg,58708.42869,15.099053,0.012135584,-0.027132908
389116200007528,zg,58712.21213,14.890648,0.011927705,-0.068856575
389116200007528,zg,58712.21303,14.898273,0.011934465,-0.048303515
389116200007528,zg,58714.24912,14.87524,0.011914231,-0.041005883
389116200007528,zg,58725.32149,15.029189,0.012060326,-0.07950071
389116200007528,zg,58732.30435,14.944399,0.011976658,-0.04329182
389116200007528,zg,58743.21068,14.932808,0.01196584,-0.042560775
389116200007528,zg,58747.30498,14.909212,0.011944267,-0.03812333
389116200007528,zg,58750.21051,14.855938,0.011897691,-0.03007005
389116200007528,zg,58757.14752,14.868501,0.011908414,-0.051611137
389116200007528,zg,58766.19435,15.040391,0.012071998,-0.03882301
389116200007528,zg,58769.1955,15.11302,0.012151348,-0.051963594
389116200007528,zg,58773.18776,15.066251,0.01209951,-0.059180025
389116200007528,zg,58777.12295,15.108235,0.012145922,-0.058578428
389116200007528,zg,58790.09858,14.931261,0.011964409,-0.0628685
389116200007528,zg,58794.12809,14.882125,0.011920221,-0.04335302
389116200007528,zg,58797.12827,14.897563,0.011933832,-0.029543642
389116200007528,zg,58804.17267,15.049396,0.012081486,-0.04231216
389116200007528,zg,58996.42376,14.889148,0.011926383,-0.05647763
389116200007528,zg,58999.4172,14.869225,0.011909036,-0.05661487
389116200007528,zg,59023.34621,15.073905,0.012107809,-0.04911213
389116200007528,zg,59026.38164,15.061073,0.012093938,-0.039094128
389116200007528,zg,59030.34021,15.072747,0.01210655,-0.045239374
389116200007528,zg,59033.44615,14.874939,0.011913969,-0.067036755
389116200007528,zg,59039.35602,14.905321,0.011940766,-0.038205884
389116200007528,zg,59042.36134,14.892479,0.011929323,-0.055834543
389116200007528,zg,59045.44575,14.996205,0.012026811,-0.085562214
389116200007528,zg,59050.38242,14.955865,0.011987502,-0.051012482
389116200007528,zg,59053.36187,14.960933,0.01199234,-0.0635348
389116200007528,zg,59056.40431,15.095622,0.012131748,-0.08591591
389116200007528,zg,59067.33406,15.0318775,0.012063113,-0.051665075
389116200007528,zg,59072.34093,14.930412,0.0119636245,-0.07652438
389116200007528,zg,59076.29994,14.916933,0.011951261,-0.060965624
389116200007528,zg,59079.32135,14.871552,0.011911042,-0.07568714
389116200007528,zg,59095.28048,14.976634,0.012007512,-0.055856716
389116200007528,zg,59098.23132,14.932248,0.011965324,-0.056620017
389116200007528,zg,59114.21392,14.991567,0.012022197,-0.024433853
389116200007528,zg,59123.17297,14.933783,0.011966745,-0.03372104
389116200007528,zg,59125.19249,14.88753,0.01192496,-0.06020811
389116200007528,zg,59130.19078,14.850157,0.011892812,-0.04991644
389116200007528,zg,59135.23482,14.949579,0.011981539,-0.058578223
389116200007528,zg,59137.23057,15.008029,0.01203868,-0.034480635
389116200007528,zg,59143.18813,15.026043,0.012057075,-0.047396917
389116200007528,zg,59145.21944,15.044562,0.012076381,-0.044617422
389116200007528,zg,59149.17193,15.038103,0.0120696,-0.046383012
389116200007528,zg,59150.14906,15.114855,0.012153438,-0.049750492
389116200007528,zg,59151.15012,15.031815,0.012063048,-0.062237773
389116200007528,zg,59152.23961,14.93239,0.011965455,-0.030553741
389116200007528,zg,59156.10551,15.106735,0.012144224,-0.051693603
389116200007528,zg,59158.17944,14.921881,0.011955777,-0.037225164
389116200007528,zg,59165.16137,14.8837185,0.011921614,-0.024453994
389116200007528,zg,59167.16334,14.872274,0.011911665,-0.028570138
389116200007528,zg,59168.1623,14.882603,0.011920639,-0.030479457
389116200007528,zg,59170.17389,14.887814,0.011925208,-0.026538465
389116200007528,zg,59172.09464,14.877381,0.011916088,-0.058029406
389116200007528,zg,59178.10732,14.912355,0.011947107,-0.053413693
389116200007528,zg,59180.16413,15.01983,0.012050688,-0.017790847
389116200007528,zg,59182.12746,15.010634,0.012041317,-0.04918863
389116200007528,zg,59184.12596,15.048798,0.012080854,-0.02779899
389116200007528,zg,59186.12605,15.009063,0.012039726,-0.019163884
389116200007528,zg,59334.48057,14.89817,0.0119343735,-0.047157984
389116200007528,zg,59342.4691,14.86832,0.011908258,-0.034067493
389116200007528,zg,59345.42845,14.855038,0.01189693,-0.043607436
389116200007528,zg,59348.44569,14.902009,0.011937797,-0.052083164
389116200007528,zg,59352.46425,14.987611,0.012018282,-0.047833662
389116200007528,zg,59354.44643,14.980763,0.012011548,-0.03860864
389116200007528,zg,59357.42388,15.026578,0.012057627,-0.036539506
389116200007528,zg,59363.45687,15.048727,0.012080777,-0.03749939
389116200007528,zg,59367.44192,15.0000515,0.012030653,-0.03844777
389116200007528,zg,59369.40415,15.034718,0.012066066,-0.05325571
389116200007528,zg,59371.4031,14.996948,0.012027551,-0.0492424
389116200007528,zg,59382.4223,14.882893,0.011920893,-0.03947839
389116200007528,zg,59385.42259,14.929221,0.011962524,-0.045391057
389116200007528,zg,59387.36239,14.888225,0.01192557,-0.023646856
389116200007528,zg,59391.42369,15.020479,0.012051352,-0.061971836
389116200007528,zg,59401.3904,15.069737,0.012103283,-0.059316613
389116200007528,zg,59403.3966,15.034805,0.0120661585,-0.0561389
389116200007528,zg,59409.40489,14.917642,0.011951907,-0.03781072
389116200007528,zg,59411.33895,15.029728,0.012060884,-0.048398133
389116200007528,zg,59414.40553,14.891197,0.0119281905,-0.045566525
389116200007528,zg,59416.36342,14.888376,0.011925703,-0.06311266
389116200007528,zg,59418.34328,14.923025,0.011956825,-0.035465807
389116200007528,zg,59422.28655,14.95236,0.011984171,-0.055483513
389116200007528,zg,59424.28267,14.904295,0.011939846,-0.042069245
389116200007528,zg,59426.35704,14.9188795,0.011953034,-0.07357039
389116200007528,zg,59428.32662,14.91948,0.011953582,-0.0714506
389116200007528,zg,59430.31869,14.898849,0.011934977,-0.06296258
389116200007528,zg,59435.38529,15.125827,0.012166021,-0.05427626
389116200007528,zg,59438.3805,15.058692,0.012091386,-0.06466516
389116200007528,zg,59440.29706,15.049918,0.012082041,-0.052813184
389116200007528,zg,59442.2993,15.043401,0.012075157,-0.04943941
389116200007528,zg,59444.32217,15.061215,0.01209409,-0.058370367
389116200007528,zg,59449.23736,15.103457,0.01214053,-0.03434163
389116200007528,zg,59451.23696,15.107541,0.012145135,-0.045027506
389116200007528,zg,59453.21585,15.131631,0.012172742,-0.04379376
389116200007528,zg,59455.23716,15.039455,0.012071017,-0.061272424
389116200007528,zg,59459.2796,14.875845,0.011914755,-0.06128264
389116200007528,zg,59461.21622,14.941751,0.0119741745,-0.05512713
389116200007528,zg,59463.21719,14.904858,0.01194035,-0.06077914
389116200007528,zg,59465.21777,14.867275,0.011907361,-0.05666566
389116200007528,zg,59467.21633,14.875139,0.011914142,-0.056066062
389116200007528,zg,59469.23836,14.910954,0.011945839,-0.06896989
389116200007528,zg,59471.26029,14.921969,0.011955857,-0.03832843
389116200007528,zg,59476.23903,14.951889,0.011983725,-0.052908927
389116200007528,zg,59480.30177,15.103968,0.012141103,-0.02216272
389116200007528,zg,59488.24353,15.059348,0.012092088,-0.056612905
389116200007528,zg,59504.19157,14.868285,0.011908229,-0.062468767
389116200007528,zg,59521.19231,15.083136,0.012117913,-0.055653136
389116200007528,zg,59522.12897,14.931322,0.0119644655,-0.054858524
389116200007528,zg,59523.14911,15.011295,0.012041987,-0.057121534
389116200007528,zg,59524.12793,14.957135,0.0119887125,-0.08653161
389116200007528,zg,59527.14576,15.112451,0.012150703,-0.06529518
389116200007528,zg,59540.10175,14.957267,0.011988837,-0.056758206
389116200007528,zg,59542.09968,14.930694,0.011963884,-0.05798643
389116200007528,zg,59711.4351,14.933787,0.01196675,-0.021172225
389116200007528,zg,59722.42306,14.850531,0.011893124,-0.04556805
389116200007528,zg,59722.46,14.848673,0.011891563,-0.058972523
389116200007528,zg,59725.46113,14.881531,0.011919702,-0.056957494
389116200007528,zg,59727.44518,14.890723,0.011927771,-0.040915348
389116200007528,zg,59731.40039,14.886679,0.01192421,-0.04736023
389116200007528,zg,59733.46142,15.02055,0.012051426,-0.048229706
389116200007528,zg,59738.42064,15.066268,0.01209953,-0.065216616
389116200007528,zg,59740.42266,15.100972,0.012137735,-0.03885738
389116200007528,zg,59742.44321,15.00674,0.012037378,-0.049273726
389116200007528,zg,59744.4429,14.996266,0.012026872,-0.036880277
389116200007528,zg,59749.42404,14.934624,0.011967527,-0.035249386
389116200007528,zg,59753.42773,14.880851,0.011919109,-0.036715567
389116200007528,zg,59756.44512,14.856571,0.011898228,-0.06170944
389116200007528,zg,59762.37219,14.869662,0.011909413,-0.06728052
389116200007528,zg,59765.40417,14.905905,0.0119412895,-0.06708977
389116200007528,zg,59768.38284,14.91465,0.011949186,-0.06605101
389116200007528,zg,59770.38189,14.951401,0.011983262,-0.05283033
389116200007528,zg,59770.43141,15.0316,0.012062825,-0.08141865
389116200007528,zg,59780.39151,15.116318,0.012155108,-0.05390199
389116200007528,zg,59782.31978,15.050651,0.012082816,-0.038161717
389116200007528,zg,59784.362,15.0376,0.012069074,-0.062198233
389116200007528,zg,59786.34246,15.049569,0.012081671,-0.011623429
389116200007528,zg,59790.32123,15.010004,0.012040678,-0.05939763
389116200007528,zg,59795.31988,14.915271,0.01194975,-0.051146444
389116200007528,zg,59801.32985,14.886782,0.011924301,-0.05354486
389116200007528,zg,59805.40478,15.003961,0.012034578,-0.023278872
389116200007528,zg,59809.37675,15.016611,0.012047397,-0.060231805
389116200007528,zg,59811.27206,14.884386,0.0119222,-0.0463669
389116200007528,zg,59813.29949,14.938673,0.011971296,-0.03577889
389116200007528,zg,59815.25897,14.92813,0.011961517,-0.05319351
389116200007528,zg,59817.29938,15.024969,0.012055968,-0.0633641
389116200007528,zg,59819.28051,15.015807,0.012046576,-0.059111267
389116200007528,zg,59824.21718,15.013435,0.0120441625,-0.05327645
389116200007528,zg,59826.25547,15.116136,0.0121549005,-0.052134994
389116200007528,zg,59828.23675,15.12277,0.012162501,-0.03582211
389116200007528,zg,59838.15387,15.113678,0.012152097,-0.036040522
389116200007528,zg,59840.23706,14.8967,0.011933066,-0.0554538
389116200007528,zg,59840.31596,14.882069,0.011920172,-0.03447866
