oid,filter,mjd,mag,magerr,clrcoeff
282102300001063,zg,58274.38416,16.372261,0.054380555,-0.06359372
282102300001063,zg,59419.21507,16.839123,0.050302,-0.09238458
282102300001063,zg,59743.38395,16.372017,0.054382447,-0.10886149
