oid,filter,mjd,mag,magerr,clrcoeff
282102200045449,zg,58676.31553,17.305614,0.041598257,-0.09118442
282102200045449,zg,59032.36336,17.550522,0.041925345,-0.122111276
282102200045449,zg,59359.44628,17.720394,0.041798614,-0.11710377
282102200045449,zg,59393.31998,17.408497,0.041803263,-0.105348915
282102200045449,zg,59419.21507,17.593578,0.041922655,-0.09387172
282102200045449,zg,59447.17656,17.690536,0.041843962,-0.119016185
282102200045449,zg,59450.21256,17.591187,0.041923296,-0.08301304
282102200045449,zg,59713.44171,17.201061,0.041298367,-0.10377817
