oid,filter,mjd,mag,magerr,clrcoeff
282103100067726,zg,58246.49241,17.211071,0.04659857,-0.15786196
282103100067726,zg,58277.36035,16.937641,0.045428634,-0.22135869
282103100067726,zg,58647.34167,17.167143,0.046452526,-0.12781608
282103100067726,zg,58677.32313,17.16911,0.046459418,-0.13023974
282103100067726,zg,59419.21503,17.154436,0.046407107,-0.038075097
282103100067726,zg,59450.21249,17.135328,0.046336185,-0.0767719
282103100067726,zg,59743.38397,17.140184,0.0463545,-0.08501574
