oid,filter,mjd,mag,magerr,clrcoeff
281109400032369,zg,58288.36099,17.659866,0.040215936,-0.07641285
281109400032369,zg,58289.36266,17.670177,0.040392544,-0.05992111
281109400032369,zg,58292.34339,17.829239,0.043321013,-0.054400843
281109400032369,zg,58305.2993,17.680023,0.040562652,-0.0777764
281109400032369,zg,58593.46518,17.671972,0.040423453,-0.03262077
281109400032369,zg,58647.34082,17.855099,0.043835126,-0.09759757
281109400032369,zg,58649.37791,17.788092,0.042525534,-0.025335925
281109400032369,zg,58653.32095,17.791306,0.042586688,-0.024493087
281109400032369,zg,58654.30116,17.816635,0.043074433,-0.020124726
281109400032369,zg,58680.23117,17.910011,0.0449642,-0.026050003
281109400032369,zg,58686.28663,17.672604,0.040434342,-0.063453585
281109400032369,zg,58709.17135,17.574368,0.038809482,-0.006488677
281109400032369,zg,58720.17479,17.656864,0.04016479,-0.06263813
281109400032369,zg,58963.48028,17.8249,0.043235827,-0.07920734
281109400032369,zg,58991.40313,17.705006,0.041000642,-0.109650545
281109400032369,zg,59011.29903,17.759272,0.041984484,-0.072625026
281109400032369,zg,59015.3131,17.662683,0.040264033,-0.081550434
281109400032369,zg,59027.36265,17.625523,0.039638665,-0.062327024
281109400032369,zg,59032.36378,17.811787,0.042980276,-0.02912669
281109400032369,zg,59036.2548,17.907288,0.044906978,-0.01956336
281109400032369,zg,59036.25573,17.822334,0.04318561,-0.019006418
281109400032369,zg,59039.34114,17.83134,0.043362383,-0.059362393
281109400032369,zg,59042.29985,17.65345,0.040106792,-0.082159586
281109400032369,zg,59042.31879,17.73196,0.041483723,-0.098622486
281109400032369,zg,59044.31903,17.615608,0.039475128,-0.085227676
281109400032369,zg,59045.27409,17.867079,0.04407706,-0.10338821
281109400032369,zg,59066.19521,17.58706,0.039011873,-0.042313088
281109400032369,zg,59068.19273,17.76941,0.04217331,-0.10997941
281109400032369,zg,59072.21425,17.871227,0.044161413,-0.09710781
281109400032369,zg,59080.19269,17.824875,0.043235343,-0.092946604
281109400032369,zg,59084.17064,17.640652,0.03989088,-0.07694557
281109400032369,zg,59086.19222,17.703106,0.040967025,-0.06347465
281109400032369,zg,59336.43979,17.735485,0.04154769,-0.020115217
281109400032369,zg,59339.40275,17.75217,0.04185317,-0.10040484
281109400032369,zg,59353.38156,17.736338,0.041563213,-0.10824503
281109400032369,zg,59363.44545,17.79914,0.042736467,-0.017939765
281109400032369,zg,59374.36907,17.715336,0.04118448,-0.07710074
281109400032369,zg,59378.34173,17.815844,0.043059036,-0.09204203
281109400032369,zg,59384.38308,17.629423,0.039703384,-0.05224068
281109400032369,zg,59386.32979,17.784771,0.042462513,-0.036983937
281109400032369,zg,59393.32988,17.769733,0.042179376,-0.039612427
281109400032369,zg,59400.29887,17.799076,0.042735208,-0.09987267
281109400032369,zg,59402.29873,17.840527,0.04354406,-0.087172806
281109400032369,zg,59407.25679,17.732292,0.04148973,-0.084609024
281109400032369,zg,59411.29934,17.715374,0.041185167,-0.021150611
281109400032369,zg,59414.25721,17.570724,0.038751803,0.005408335
281109400032369,zg,59423.21524,17.642384,0.03991997,-0.040136296
281109400032369,zg,59425.23532,17.74444,0.0417111,-0.06541023
281109400032369,zg,59429.27722,17.864607,0.04402696,-0.04899173
281109400032369,zg,59434.23615,17.703545,0.04097478,-0.0714627
281109400032369,zg,59436.27507,17.798515,0.042724468,-0.07414303
281109400032369,zg,59447.1772,17.558973,0.038566962,-0.003254659
281109400032369,zg,59454.19244,17.833975,0.043414347,-0.0759136
281109400032369,zg,59469.14989,17.806545,0.0428789,-0.052683547
281109400032369,zg,59696.42232,17.753584,0.041879248,-0.08897753
281109400032369,zg,59713.44146,17.60449,0.03929338,-0.01522111
281109400032369,zg,59731.36019,17.864847,0.04403181,-0.10178106
281109400032369,zg,59738.38219,17.65533,0.040138725,-0.08812272
281109400032369,zg,59740.38273,17.764454,0.04208081,-0.039534803
281109400032369,zg,59742.34117,17.670113,0.040391438,-0.029071962
281109400032369,zg,59747.31984,17.715029,0.041178986,-0.023103775
281109400032369,zg,59749.38739,17.66108,0.040236622,-0.046064496
281109400032369,zg,59756.29894,17.835705,0.043448523,-0.09695305
281109400032369,zg,59766.29838,17.823042,0.04319944,-0.080880925
281109400032369,zg,59769.29909,17.73295,0.041501664,-0.06390463
281109400032369,zg,59788.30007,17.790974,0.042580374,-0.059877
281109400032369,zg,59793.25654,17.857641,0.04388625,-0.087538645
281109400032369,zg,59797.23612,17.653938,0.04011509,-0.025976496
281109400032369,zg,59806.17349,17.80191,0.042789638,-0.066938765
281109400032369,zg,59812.23583,17.734821,0.041535642,-0.049245164
281109400032369,zg,59815.19279,17.676392,0.040499736,-0.06980014
281109400032369,zg,59817.17176,17.804497,0.042839415,-0.04703502
281109400032369,zg,59819.16819,17.732082,0.041485924,-0.100006334
281109400032369,zg,59823.19165,17.695852,0.040839095,-0.05790379
281109400032369,zg,59830.15015,17.536058,0.038211785,-0.029005567
281209400086326,zr,58247.44301,15.971585,0.018545102,0.106149
281209400086326,zr,58256.4856,15.920981,0.018419893,0.09636732
