# "asas_sn_id":661427804981,"ra_deg":278.85201,"dec_deg":-34.99354,"name":"ASASSN-V J183524.48-345936.7"
asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
661427804981,2456784.7753165,5.564858471514864,0.07664485649027661,14.596146095518396,0.014970664042276597,17.50114885521962,2.24,bf002521,bf,G,V
661427804981,2456789.6639006,5.140368911703906,0.13202670875452094,14.682295683600781,0.0279177029099474,16.91070190105336,1.64,bf003824,bf,G,V
661427804981,2456790.698823,5.275100805748454,0.1735589073534172,14.654204496269447,0.03576253671742824,16.613739125305315,1.60,bf004220,bf,B,V
661427804981,2456791.6989471,5.371855079967067,0.19266836464895268,14.634470684742894,0.03898506798312138,16.500330365812047,1.70,bf004552,bf,G,V
661427804981,2456801.7287273,5.434454729690759,0.060110204063149736,14.621891466196352,0.012022766142948164,17.764985887873294,2.12,bf006836,bf,G,V
661427804981,2456805.7308537,5.5217225949467075,0.07840630922177039,14.604594943538906,0.015434359058909003,17.476478866112753,1.58,bf007795,bf,G,V
661427804981,2456808.671069,5.316863509491443,0.06941442088455825,14.645642625574478,0.014190783221823254,17.608732131805613,2.40,bf008274,bf,G,V
661427804981,2456809.6863481,5.104137926606609,0.06903254458143984,14.689975400522815,0.014700890850520015,17.614721688573898,1.72,bf008710,bf,G,V
661427804981,2456810.6775887,5.194796528727378,0.06308813911914818,14.67086005037663,0.013200529391426031,17.71248710013442,1.57,bf009133,bf,G,V
661427804981,2456814.6673103,5.350704648084944,0.06440826783907176,14.638753956649202,0.013084068620131454,17.690002344593577,1.65,bf010113,bf,G,V
661427804981,2456816.6087716,5.177015966706538,0.057078879771490745,14.674582643481198,0.011984174091828234,17.821167790989925,2.51,bf010622,bf,G,V
661427804981,2456817.600321,5.464343778782221,0.06475988270976127,14.615936368658923,0.012881908552635659,17.684091259909273,2.28,bf010963,bf,G,V
661427804981,2456818.5906012,5.601992967623339,0.1900052905621093,14.588925006259693,0.03686678846886218,16.515442159321957,2.21,bf011390,bf,B,V
661427804981,2456826.6089319,5.068122083339996,0.08012942816756075,14.69766373494236,0.01718530120185236,17.45287628500104,1.83,bf012183,bf,G,V
661427804981,2456828.7411105,5.233737375485053,0.06342934937634666,14.662751588714935,0.013173176265440746,17.706630752015684,1.60,bf013069,bf,G,V
661427804981,2456829.7897085,4.968625125781381,0.11217168089856408,14.719190826492014,0.024539130447672978,17.08764832405595,1.50,bf013439,bf,B,V
661427804981,2456830.7045522,5.031405774079244,0.10529129405266895,14.705558044944825,0.022746537228722132,17.156375235447175,1.48,bf013753,bf,G,V
661427804981,2456831.7034747,5.25506315310033,0.06642701605553503,14.658336555614815,0.013739754636180908,17.656494533449237,1.52,bf014107,bf,G,V
661427804981,2456832.6976508,5.82932596709964,0.20032340764594742,14.545735551792871,0.03735300369660166,16.45802714553646,1.51,bf014492,bf,B,V
661427804981,2456833.6974573,5.311779944525077,0.06845838050134129,14.646681217371817,0.01400872851111397,17.623789841292886,1.68,bf014900,bf,G,V
661427804981,2456835.6918588,5.228840107497235,0.07170964652430753,14.66376800012135,0.014906798899710865,17.573412439288536,1.59,bf015360,bf,G,V
661427804981,2456836.6887341,5.442661964118689,0.06713650595235186,14.62025300013935,0.013407862452744352,17.64495955590617,2.32,bf015528,bf,G,V
661427804981,2456837.6724144,5.032081592815581,0.0655329938191746,14.705412218583794,0.014155476954614731,17.671206371717023,2.06,bf015930,bf,G,V
661427804981,2456838.698806,5.509644954750881,0.07465213916735638,14.606972370709034,0.014727560522709602,17.529750751157692,2.08,bf016337,bf,G,V
661427804981,2456839.6860466,5.363511030576807,0.062139088889020824,14.636158459197592,0.012592961501858794,17.72894419081034,1.68,bf016715,bf,G,V
661427804981,2456840.6859198,2.485741272187304,0.5705726650422008,15.321578989507223,99.999,15.321578989507223,2.65,bf017067,bf,B,V
661427804981,2456841.6913901,4.973763821975936,0.09049754091777991,14.718068506890598,0.01977715384621063,17.32076444788351,1.49,bf017459,bf,G,V
