oid,filter,mjd,mag,magerr,clrcoeff
282102300050372,zg,58273.45106,16.696558,0.051654838,-0.033487704
282102300050372,zg,58274.38415,16.927536,0.049407925,-0.06359372
282102300050372,zg,58677.32314,17.075058,0.047812242,-0.08256201
282102300050372,zg,59419.21506,16.832308,0.050369103,-0.09238458
282102300050372,zg,59743.38395,17.296177,0.04514614,-0.10886149
