oid,filter,mjd,mag,magerr,clrcoeff
282102400108945,zg,58246.49227,15.351508,0.06267953,0.03348015
282102400108945,zg,58273.45102,15.494378,0.062620826,-0.012688817
282102400108945,zg,58277.3603,16.083797,0.061942562,0.0017009531
282102400108945,zg,58677.32318,16.260702,0.06155973,-0.065437354
282102400108945,zg,59393.31998,15.989549,0.062107775,-0.029050358
282102400108945,zg,59414.25693,15.495932,0.06262,-0.01761305
282102400108945,zg,59419.21512,15.148815,0.06270969,-0.03062522
