# "asas_sn_id":171799459310,"ra_deg":304.90974,"dec_deg":6.59979,"name":"ASASSN-V J201938.35+063559.2"
asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
171799459310,2456593.7273382,1.105861381612928,0.09516800841871527,16.350529674286776,0.09354109758383278,17.266128941366365,2.10,bc001275,bc,B,V
171799459310,2456597.7234363,1.4350712989046066,0.09237959515143405,16.067597707675393,0.0699704631415296,17.298416257070237,1.90,bc002134,bc,G,V
171799459310,2456599.7248555,1.4589998891121083,0.10855598952384535,16.049643257302215,0.0808743315659853,17.12322191758193,1.79,bc002450,bc,G,V
171799459310,2456734.1114628,1.393590279277469,0.16487121876224736,16.099443633676906,0.1285943574273617,16.669494272814344,2.52,bc021622,bc,B,V
171799459310,2456736.104112,1.273020634502681,0.13507685113001325,16.19769279644722,0.11533408044804501,16.885904073821795,2.06,bc022202,bc,G,V
171799459310,2456737.1039121,1.3234104857116304,0.06592185435841619,16.155544976154992,0.05414358605560494,17.664782855149813,1.71,bc022600,bc,G,V
171799459310,2456751.0810016,1.1570733411891547,0.05999211015416554,16.301379185477582,0.05635668290304375,17.767121048626908,2.11,bc024053,bc,G,V
171799459310,2456752.0800269,1.1671020916304253,0.06285718816592538,16.29200928605637,0.05854074900996019,17.716469019875355,2.93,bc024378,bc,G,V
171799459310,2456756.0816521,1.4735490284752337,0.086670936132849,16.03886992842944,0.06393240907112391,17.367672675166364,2.93,bc025009,bc,G,V
171799459310,2456757.0619576,1.3999625058194411,0.06399630393588361,16.09449039341742,0.04968790209820081,17.696969162881395,2.73,bc025320,bc,G,V
171799459310,2456760.0551457,1.4069850751295676,0.09976869579403722,16.089057678029008,0.07707561116008967,17.214870656103855,2.18,bc026223,bc,G,V
171799459310,2456772.0438282,2.3982239015140356,0.07243429660250414,15.510057087037875,0.03282968326684306,17.562495775890717,2.22,bc027848,bc,G,V
171799459310,2456778.0668975,1.3158803688763483,0.0614493847659069,16.16174038477675,0.050759028790128655,17.741062546007633,2.78,bc028178,bc,G,V
171799459310,2456784.0378629,1.2580421854588728,0.06908723819807845,16.210543393546672,0.059691817171421156,17.61386181402642,2.08,bc028964,bc,G,V
171799459310,2456785.0319284,1.5755177374948728,0.06948981733718931,15.966223162237052,0.04794132642976012,17.60755346847008,2.86,bc029220,bc,G,V
171799459310,2456789.017684,1.3684201364416342,0.08117980634023127,16.11923276389808,0.06448233081726326,17.438736366315833,2.16,bc030143,bc,G,V
171799459310,2456798.9987747,2.4225947665307324,0.07910174541736012,15.499079467788539,0.03549093692853779,17.46689122738645,2.48,bc031714,bc,G,V
171799459310,2456800.9950177,2.0820836981050572,0.061240544476492506,15.663535944973411,0.03197076528391322,17.744758785521697,1.75,bc032275,bc,G,V
