oid,filter,mjd,mag,magerr,clrcoeff
282102400034325,zg,58246.49226,16.139126,0.06183347,0.03348015
282102400034325,zg,58273.45101,15.6075115,0.06254918,-0.012688817
282102400034325,zg,58277.36029,16.123447,0.061865326,0.0017009531
282102400034325,zg,58677.32318,16.142673,0.061826155,-0.065437354
282102400034325,zg,59393.31998,16.177982,0.06175121,-0.029050358
282102400034325,zg,59414.25693,15.69185,0.062479757,-0.01761305
282102400034325,zg,59419.21513,16.224014,0.06164747,-0.03062522
