oid,filter,mjd,mag,magerr,clrcoeff
1590105200006539,zg,58277.47967,14.311173,0.009643409,-0.038691625
1590105200006539,zg,58277.48012,14.317401,0.009642778,-0.03553032
1590105200006539,zg,58279.48108,14.352791,0.009639579,-0.04396866
1590105200006539,zg,58279.48154,14.346751,0.009640077,-0.046357695
1590105200006539,zg,58301.43535,14.3268385,0.00964186,-0.03478199
1590105200006539,zg,58304.46099,14.474061,0.00963389,-0.058005165
1590105200006539,zg,58304.46236,14.468507,0.009633964,-0.06514451
1590105200006539,zg,58333.41145,14.414123,0.0096356515,-0.028926162
1590105200006539,zg,58333.41191,14.383186,0.009637372,-0.024702847
1590105200006539,zg,58336.28179,14.399904,0.009636375,-0.028858563
1590105200006539,zg,58336.28224,14.383603,0.009637345,-0.03131942
1590105200006539,zg,58344.39125,14.477463,0.009633854,-0.03710415
1590105200006539,zg,58350.29349,14.271696,0.009647876,-0.010966931
1590105200006539,zg,58360.43896,14.364661,0.009638656,-0.031092858
1590105200006539,zg,58363.37469,14.482927,0.00963381,-0.04250296
1590105200006539,zg,58382.26894,14.295066,0.009645136,-0.05401025
1590105200006539,zg,58387.26389,14.47889,0.009633841,-0.050373264
1590105200006539,zg,58669.47996,14.396138,0.0096365865,-0.052629363
1590105200006539,zg,58669.48041,14.393272,0.00963675,-0.057735234
1590105200006539,zg,58704.39856,14.489899,0.009633782,-0.061399367
1590105200006539,zg,58724.28019,14.428954,0.00963502,-0.071058735
1590105200006539,zg,58724.28064,14.431173,0.009634936,-0.07482831
1590105200006539,zg,58757.17776,14.271134,0.009647944,-0.038322605
1590105200006539,zg,58772.2083,14.407165,0.009635991,-0.04748515
1590105200006539,zg,58772.20875,14.394288,0.009636692,-0.03679388
1590105200006539,zg,58795.13787,14.290355,0.009645665,-0.04589893
1590105200006539,zg,59053.37958,14.466163,0.009634001,-0.07898933
1590105200006539,zg,59057.3986,14.469999,0.009633942,-0.072511956
1590105200006539,zg,59060.33362,14.50036,0.009633795,-0.066408545
1590105200006539,zg,59062.40118,14.359943,0.009639015,-0.04310063
1590105200006539,zg,59066.39615,14.455315,0.0096342135,-0.048173405
1590105200006539,zg,59072.37849,14.50396,0.009633815,-0.061422054
1590105200006539,zg,59072.37896,14.5124035,0.009633894,-0.05941168
1590105200006539,zg,59073.35234,14.297103,0.009644909,-0.05265517
1590105200006539,zg,59073.3528,14.300085,0.009644583,-0.05529984
1590105200006539,zg,59077.37327,14.306246,0.009643923,-0.056806404
1590105200006539,zg,59077.37374,14.302201,0.009644354,-0.06059294
1590105200006539,zg,59081.32819,14.4847,0.009633801,-0.05053396
1590105200006539,zg,59081.32865,14.497201,0.009633784,-0.05240475
1590105200006539,zg,59085.35878,14.488974,0.009633784,-0.06534023
1590105200006539,zg,59085.35926,14.490258,0.009633781,-0.06271703
1590105200006539,zg,59088.28645,14.37731,0.009637759,-0.03739208
1590105200006539,zg,59088.28693,14.377005,0.009637779,-0.044234492
1590105200006539,zg,59089.2836,14.377982,0.009637713,-0.035594583
1590105200006539,zg,59089.28406,14.389759,0.009636962,-0.043480113
