oid,filter,mjd,mag,magerr,clrcoeff
1753111400003388,zg,58206.28492,12.863924,0.016407512,-0.035650022
1753111400003388,zg,58237.25129,12.887175,0.016360467,-0.025235966
1753111400003388,zg,58237.25175,12.855931,0.016423713,-0.0028667853
1753111400003388,zg,58439.48954,12.8563595,0.016422845,-0.053496588
1753111400003388,zg,58482.49966,12.87502,0.016385043,-0.058488555
1753111400003388,zg,58487.4788,12.872834,0.016389467,-0.073885985
1753111400003388,zg,58506.49696,12.927015,0.016280161,-0.07772153
1753111400003388,zg,58507.51015,12.910905,0.016312586,-0.06033224
1753111400003388,zg,58522.45966,12.866267,0.016402766,-0.03675
1753111400003388,zg,58539.27004,12.87237,0.016390407,-0.0804547
1753111400003388,zg,58540.3973,12.879139,0.016376711,-0.076770306
1753111400003388,zg,58560.20839,12.890845,0.016353052,-0.05298413
1753111400003388,zg,58561.25029,12.916965,0.016300384,-0.08824481
1753111400003388,zg,58567.49488,12.852961,0.01642974,3.512401e-05
1753111400003388,zg,58580.25058,12.897073,0.01634048,-0.08300243
1753111400003388,zg,58585.19901,12.879138,0.016376711,-0.07558346
1753111400003388,zg,58587.23039,12.874587,0.016385922,-0.03424703
1753111400003388,zg,58601.25158,12.887104,0.016360609,-0.08314057
1753111400003388,zg,58833.56256,12.904379,0.016325742,-0.049075674
1753111400003388,zg,58833.56301,12.878439,0.016378127,-0.0135832885
1753111400003388,zg,58837.51115,12.843469,0.016449008,-0.031870455
1753111400003388,zg,58837.5116,12.858171,0.016419172,-0.04640422
1753111400003388,zg,58851.54402,12.863226,0.016408926,-0.05652539
1753111400003388,zg,58851.54492,12.846583,0.016442683,-0.059552033
1753111400003388,zg,58854.53396,12.872735,0.016389668,-0.04293472
1753111400003388,zg,58854.53485,12.875406,0.016384264,-0.051243223
1753111400003388,zg,58892.35883,12.892701,0.016349306,-0.074091054
1753111400003388,zg,58968.26442,12.88088,0.016373191,-0.082707345
1753111400003388,zg,58968.2649,12.871517,0.016392134,-0.08213038
1753111400003388,zg,58970.23851,12.918931,0.016296426,-0.07085534
1753111400003388,zg,58970.23897,12.883276,0.016368348,-0.062082555
1753111400003388,zg,59055.17029,12.863613,0.016408142,-0.043860875
1753111400003388,zg,59268.33672,12.875218,0.016384643,-0.056283314
1753111400003388,zg,59268.3372,12.870245,0.016394708,-0.04348391
754104400002757,zg,58202.33489,12.88382,0.016448706,-0.044343643
754104400002757,zg,58205.29084,12.875805,0.016457852,-0.030905118
754104400002757,zg,58205.31505,12.876253,0.01645734,-0.04036441
754104400002757,zg,58206.28435,12.86316,0.016472304,-0.052388545
754104400002757,zg,58216.25955,12.856199,0.016480273,-0.025626067
754104400002757,zg,58233.23893,12.863644,0.016471751,-0.03432116
754104400002757,zg,58233.24083,12.8681965,0.016466541,-0.033625934
754104400002757,zg,58235.18541,12.888623,0.016443232,-0.043978408
754104400002757,zg,58235.21755,12.879684,0.016453423,-0.046311095
754104400002757,zg,58236.18111,12.883064,0.016449567,-0.02770534
754104400002757,zg,58236.22928,12.861613,0.016474074,-0.015357237
754104400002757,zg,58236.23019,12.877591,0.016455812,-0.028567273
754104400002757,zg,58237.18592,12.887672,0.016444314,-0.052759573
754104400002757,zg,58237.22375,12.860135,0.016475765,-0.015704863
754104400002757,zg,58238.18406,12.885239,0.01644709,-0.04180199
754104400002757,zg,58243.21364,12.892039,0.016439343,-0.10047905
