oid,filter,mjd,mag,magerr,clrcoeff
282102200068551,zg,58676.31552,14.978384,0.022789346,-0.09118442
282102200068551,zg,59032.36336,14.708908,0.019784292,-0.122111276
282102200068551,zg,59359.44629,14.879875,0.021699194,-0.11710377
282102200068551,zg,59393.31998,14.711253,0.019810738,-0.105348915
282102200068551,zg,59419.21506,14.969951,0.022696422,-0.09387172
282102200068551,zg,59447.17654,14.626134,0.018847832,-0.119016185
282102200068551,zg,59450.21254,14.955398,0.022535885,-0.08301304
282102200068551,zg,59713.44172,14.942236,0.022390505,-0.10377817
