2458573.327893 13.669389 0.037195
2458573.348727 13.687941 0.037042
2458573.369561 13.717024 0.038611
2458573.390395 13.746875 0.039039
2458573.411229 13.774869 0.040871
2458573.432063 13.777975 0.039509
2458573.452896 13.781088 0.040563
2458573.473730 13.769919 0.040270
2458573.494564 13.740047 0.037693
2458573.515398 13.704651 0.037606
2458573.536232 13.676275 0.037410
2458573.557066 13.660481 0.037357
2458573.577900 13.647754 0.036499
2458573.598734 13.638827 0.035589
2458573.619567 13.634768 0.036818
2458573.640401 13.645536 0.036744
2458573.661235 13.658581 0.037127
2458573.682069 13.679993 0.037252
2458573.702903 13.706821 0.037626
2458573.723737 13.742480 0.039964
2458573.744571 13.783800 0.040912
2458573.765405 13.813423 0.042514
2458573.786238 13.807800 0.042023
2458573.807072 13.801281 0.041132
2458573.827906 13.764611 0.041451
2458573.848740 13.727459 0.039842
2458573.869574 13.689799 0.037746
2458573.890408 13.669674 0.037046
2458573.911242 13.652919 0.036667
2458573.932075 13.646353 0.036355
2458573.952909 13.639911 0.037192
2458573.973743 13.643122 0.035809
2458573.994577 13.655716 0.037106
2458574.015411 13.676025 0.037788
2458574.036245 13.689208 0.037716
2458574.057079 13.721462 0.038097
2458574.077912 13.758117 0.040620
2458574.098746 13.773020 0.040684
2458574.119580 13.780322 0.041616
2458574.140414 13.776419 0.040702
2458574.161248 13.760893 0.040465
2458574.182082 13.728351 0.038680
2458574.202916 13.690570 0.037753
2458574.223750 13.670319 0.037120
2458574.244583 13.659673 0.036902
2458574.265417 13.643392 0.036071
2458574.286251 13.636957 0.035947
2458574.307085 13.641413 0.036427
2458574.327919 13.650639 0.036829
2458574.348753 13.664889 0.037698
2458574.369587 13.685557 0.037924
2458574.390420 13.719819 0.039952
2458574.411254 13.759133 0.039311
2458574.432088 13.793940 0.041247
2458574.452922 13.808697 0.043204
2458574.473756 13.811083 0.041755
2458574.494590 13.794909 0.042645
2458574.515423 13.757514 0.040027
2458574.536257 13.716737 0.038184
2458574.557091 13.684026 0.037686
2458574.577925 13.659819 0.037388
2458574.598759 13.652991 0.036353
2458574.619593 13.643800 0.036770
2458574.640427 13.646543 0.035319
2458574.661260 13.651861 0.037064
2458574.682094 13.664677 0.037288
2458574.702928 13.674696 0.037001
2458574.723762 13.701417 0.038148
2458574.744596 13.729337 0.038702
2458574.765430 13.765652 0.040933
2458574.786263 13.775755 0.040606
2458574.807097 13.779674 0.041797
2458574.827931 13.779056 0.041657
2458574.848765 13.754851 0.040014
2458574.869599 13.720696 0.038907
2458574.890433 13.688468 0.037359
2458574.911267 13.666861 0.037540
2458574.932100 13.653545 0.037349
