oid,filter,mjd,mag,magerr,clrcoeff
280105400098515,zg,58248.38147,16.776453,0.030412797,-0.05339596
280105400098515,zg,58262.40413,17.268726,0.035049763,-0.047051344
280105400098515,zg,58277.34037,17.188616,0.034162052,-0.07673013
280105400098515,zg,58280.40463,17.255386,0.034897845,-0.10125744
280105400098515,zg,58283.29839,17.198437,0.03426777,-0.09916513
280105400098515,zg,58289.36308,17.02147,0.032487787,-0.045855835
280105400098515,zg,58292.34378,16.810284,0.03067523,-0.04669324
280105400098515,zg,58301.29857,17.267937,0.035040714,-0.080266796
280105400098515,zg,58333.17296,16.95103,0.031848144,-0.09336365
280105400098515,zg,58336.23532,17.215857,0.034457367,-0.09469221
280105400098515,zg,58582.48507,17.145298,0.033705857,-0.09227186
280105400098515,zg,58593.46664,16.651094,0.029500782,-0.07642715
280105400098515,zg,58643.32155,17.102169,0.033267483,-0.11137135
280105400098515,zg,58649.34128,17.131527,0.0335642,-0.033543367
280105400098515,zg,58654.30066,17.04732,0.03273195,-0.06860518
280105400098515,zg,58670.28429,16.930004,0.031664245,-0.073116936
280105400098515,zg,58673.30319,16.942287,0.03177129,-0.098410346
280105400098515,zg,58676.29866,17.362799,0.03616963,-0.037708003
280105400098515,zg,58680.21432,16.968975,0.03200761,-0.080100216
280105400098515,zg,58720.17047,17.167343,0.033935986,-0.08651568
280105400098515,zg,58941.48272,17.175844,0.034025863,-0.08287175
280105400098515,zg,58987.40619,17.096376,0.033209782,-0.0703395
280105400098515,zg,58999.40435,16.920341,0.031580783,-0.098386526
280105400098515,zg,59011.29861,17.194118,0.034221176,-0.04120298
280105400098515,zg,59027.23608,16.9456,0.03180035,-0.0813752
280105400098515,zg,59036.21522,17.39191,0.036534104,-0.070143014
280105400098515,zg,59308.48155,16.830656,0.030836789,-0.07324048
280105400098515,zg,59310.46318,17.065071,0.03290264,-0.09399495
280105400098515,zg,59317.4654,17.133799,0.033587445,-0.083830394
280105400098515,zg,59325.44349,17.18272,0.034099013,-0.108882554
280105400098515,zg,59329.46518,17.078926,0.033037607,-0.110712476
280105400098515,zg,59339.40225,16.940048,0.0317517,-0.07428773
280105400098515,zg,59353.36079,17.004124,0.032326836,-0.07372927
280105400098515,zg,59358.42306,17.288036,0.035272617,-0.08215088
280105400098515,zg,59366.31934,17.271324,0.035079535,-0.080095775
280105400098515,zg,59370.38523,16.72336,0.030015197,-0.06943091
280105400098515,zg,59374.36963,17.175804,0.034025434,-0.044061963
280105400098515,zg,59378.34363,17.06847,0.032935616,-0.06131846
280105400098515,zg,59386.32008,17.194126,0.034221265,-0.065785564
280105400098515,zg,59390.25683,16.972656,0.032040615,-0.057584655
280105400098515,zg,59394.34107,17.180815,0.03407869,-0.084077455
280105400098515,zg,59399.2778,17.243546,0.034764405,-0.068790995
280105400098515,zg,59403.27817,17.011715,0.032397002,-0.061172094
280105400098515,zg,59406.21519,17.160828,0.03386754,-0.06463054
280105400098515,zg,59412.23637,17.275131,0.035123292,-0.07339522
280105400098515,zg,59430.19378,17.406895,0.03672514,-0.083163485
280105400098515,zg,59435.19295,17.186306,0.03413732,-0.0779776
280105400098515,zg,59439.17574,16.95023,0.03184108,-0.051097363
280105400098515,zg,59441.21339,17.0923,0.033169344,-0.06737448
280105400098515,zg,59447.17707,16.945976,0.03180365,-0.03882507
280105400098515,zg,59451.19164,17.113037,0.03337649,-0.11279665
280105400098515,zg,59455.19116,16.986553,0.032166116,-0.06663553
280105400098515,zg,59684.46281,16.879997,0.03123936,-0.06982928
280105400098515,zg,59693.46414,17.085999,0.033107094,-0.07995512
280105400098515,zg,59697.44312,17.098198,0.0332279,-0.086912945
280105400098515,zg,59713.44087,17.123798,0.033485383,-0.09179271
280105400098515,zg,59729.40678,17.052925,0.03278559,-0.09923341
280105400098515,zg,59733.31977,17.12459,0.033493433,-0.07600945
280105400098515,zg,59736.29893,17.129166,0.033540066,-0.07936805
280105400098515,zg,59742.34215,17.272324,0.035091,-0.053010922
280105400098515,zg,59747.32077,17.319357,0.03564171,-0.052225232
280105400098515,zg,59749.38831,17.469246,0.037545763,-0.085366726
280105400098515,zg,59751.32081,17.206118,0.034351032,-0.07789457
280105400098515,zg,59755.27869,17.132284,0.033571944,-0.07730742
280105400098515,zg,59757.25781,17.202942,0.03431654,-0.06808885
280105400098515,zg,59757.29875,17.252512,0.034865335,-0.0827786
280105400098515,zg,59759.25815,17.218704,0.034488626,-0.0561434
280105400098515,zg,59761.29916,16.694862,0.029808747,-0.0993838
280105400098515,zg,59765.25744,17.112694,0.03337303,-0.07811955
280105400098515,zg,59768.31882,17.120483,0.033451747,-0.08016158
280105400098515,zg,59770.31458,17.160093,0.03385985,-0.072577566
280105400098515,zg,59789.19312,16.948246,0.031823605,-0.09872702
280105400098515,zg,59791.2353,17.074411,0.032993462,-0.05997573
280105400098515,zg,59794.21588,16.958317,0.03191261,-0.061306767
280105400098515,zg,59803.19515,17.289825,0.03529345,-0.062805355
280105400098515,zg,59806.17386,17.173615,0.034002226,-0.08430039
280105400098515,zg,59815.19264,16.655554,0.02953166,-0.052316736
280105400098515,zg,59819.16709,17.219065,0.034492593,-0.10409078
280205400121935,zr,58292.29897,15.519966,0.024176164,0.100106075
280205400121935,zr,58302.22759,15.667838,0.02407266,0.12501901
280205400121935,zr,58302.2285,15.476048,0.024222357,0.13346879
280205400121935,zr,58302.22941,15.662472,0.02407494,0.13237719
280205400121935,zr,58302.22986,15.662713,0.024074826,0.12734818
280205400121935,zr,58302.23397,15.466125,0.024233717,0.12877287
280205400121935,zr,58302.23442,15.659077,0.024076436,0.1261978
280205400121935,zr,58302.2358,15.657001,0.02407737,0.13051577
280205400121935,zr,58302.23627,15.42789,0.024280572,0.12594163
280205400121935,zr,58302.23672,15.324059,0.02443148,0.13163929
280205400121935,zr,58302.23808,15.461279,0.024239386,0.12599018
280205400121935,zr,58302.23855,15.659164,0.02407639,0.12921442
280205400121935,zr,58302.23901,15.509146,0.024186922,0.12769319
280205400121935,zr,58302.23946,15.692226,0.024063813,0.11806272
280205400121935,zr,58302.23992,15.334246,0.024415208,0.13090584
280205400121935,zr,58302.24037,15.282562,0.024500953,0.13621937
280205400121935,zr,58302.24083,15.672582,0.024070749,0.13126528
280205400121935,zr,58302.24174,15.490359,0.024206573,0.13265817
280205400121935,zr,58302.2422,15.458739,0.024242392,0.12672324
280205400121935,zr,58302.24312,15.43223,0.024275007,0.1368187
280205400121935,zr,58302.24357,15.648268,0.024081513,0.13335454
280205400121935,zr,58302.24448,15.720636,0.024056613,0.13269417
280205400121935,zr,58302.24495,15.745155,0.024053156,0.121465884
280205400121935,zr,58302.2454,15.738728,0.02405381,0.12096436
280205400121935,zr,58302.24723,15.557487,0.02414213,0.11976024
280205400121935,zr,58302.24768,15.770087,0.024052314,0.12074503
280205400121935,zr,58302.24859,15.507535,0.02418856,0.12130507
280205400121935,zr,58302.24951,15.428574,0.024279693,0.123130806
280205400121935,zr,58302.24996,15.516952,0.024179121,0.11891555
280205400121935,zr,58302.25042,15.744138,0.02405324,0.12649187
280205400121935,zr,58302.25087,15.715331,0.02405769,0.13557892
280205400121935,zr,58302.25179,15.680138,0.024067895,0.12601511
280205400121935,zr,58302.25224,15.742183,0.024053432,0.12676685
280205400121935,zr,58302.2527,15.4558525,0.024245828,0.13015288
280205400121935,zr,58302.25315,15.697217,0.024062298,0.12401808
280205400121935,zr,58302.25361,15.770686,0.024052333,0.12138304
280205400121935,zr,58302.25407,15.517778,0.024178311,0.1322931
280205400121935,zr,58302.25453,15.690555,0.024064336,0.1286553
280205400121935,zr,58302.25498,15.547341,0.024150826,0.12581964
280205400121935,zr,58302.25589,15.722603,0.024056233,0.12284351
280205400121935,zr,58302.25635,15.3956175,0.024323847,0.13023923
280205400121935,zr,58302.25681,15.709324,0.024059068,0.13110618
280205400121935,zr,58302.26137,15.721464,0.024056448,0.12643223
280205400121935,zr,58302.26275,15.427315,0.024281317,0.13198623
280205400121935,zr,58302.26321,15.714813,0.024057811,0.12789267
280205400121935,zr,58302.26366,15.76593,0.024052268,0.12035744
280205400121935,zr,58302.26412,15.69706,0.024062345,0.12443019
280205400121935,zr,58302.26457,15.727393,0.024055403,0.122849144
280205400121935,zr,58302.26549,15.754601,0.024052517,0.12337292
280205400121935,zr,58302.26595,15.537956,0.024159212,0.12049479
280205400121935,zr,58302.2664,15.701363,0.024061127,0.12400686
280205400121935,zr,58302.26685,15.73866,0.024053816,0.12832934
280205400121935,zr,58302.26732,15.547516,0.024150677,0.12429034
280205400121935,zr,58302.26823,15.783707,0.024053022,0.12251124
280205400121935,zr,58302.26868,15.328386,0.024424534,0.13098377
280205400121935,zr,58302.26915,15.74143,0.024053508,0.12306708
280205400121935,zr,58302.27006,15.548338,0.02414995,0.1291915
280205400121935,zr,58302.27097,15.751036,0.024052711,0.12729503
280205400121935,zr,58302.2728,15.561449,0.024138827,0.12779143
280205400121935,zr,58302.27325,15.525301,0.024171019,0.124999575
280205400121935,zr,58302.27372,15.56191,0.024138452,0.121227376
280205400121935,zr,58302.27463,15.43193,0.024275392,0.1319565
280205400121935,zr,58302.27508,15.542751,0.024154885,0.13006814
280205400121935,zr,58302.27646,15.5476,0.024150603,0.12276539
280205400121935,zr,58302.27966,15.782562,0.024052933,0.12607479
280205400121935,zr,58302.28011,15.78538,0.02405317,0.1321972
280205400121935,zr,58302.28057,15.782522,0.024052925,0.124750614
280205400121935,zr,58302.28103,15.80338,0.02405552,0.11791985
280205400121935,zr,58302.28148,15.793064,0.024053998,0.12740554
280205400121935,zr,58302.28194,15.797114,0.024054533,0.12719505
280205400121935,zr,58302.2824,15.767745,0.024052277,0.13095485
280205400121935,zr,58302.28285,15.779824,0.024052737,0.12596904
280205400121935,zr,58302.28331,15.803249,0.024055503,0.1273519
280205400121935,zr,58302.28376,15.759027,0.024052354,0.12978075
280205400121935,zr,58302.28423,15.790025,0.024053635,0.11916656
280205400121935,zr,58302.28468,15.785982,0.024053227,0.11978702
280205400121935,zr,58302.28514,15.820896,0.024059234,0.124590665
280205400121935,zr,58302.28606,15.785987,0.024053229,0.12840083
280205400121935,zr,58302.28651,15.785557,0.024053182,0.12751131
280205400121935,zr,58302.28742,15.411452,0.024302194,0.13537148
280205400121935,zr,58303.22744,16.095966,0.024319896,0.10514286
280205400121935,zr,58303.23063,16.046862,0.024243394,0.10749849
280205400121935,zr,58303.23109,16.108875,0.024342353,0.09776919
280205400121935,zr,58303.23155,16.07683,0.024288418,0.1060606
280205400121935,zr,58303.23292,16.026398,0.024215598,0.10955529
280205400121935,zr,58303.23384,16.072105,0.024280977,0.10882091
280205400121935,zr,58303.23474,16.037254,0.02423005,0.10849203
280205400121935,zr,58303.2352,16.056534,0.024257362,0.10202821
280205400121935,zr,58303.23795,15.859884,0.024072656,0.11141001
280205400121935,zr,58303.23976,16.041824,0.024236336,0.11407627
280205400121935,zr,58303.24023,16.042465,0.024237227,0.10832042
280205400121935,zr,58303.24068,16.038422,0.024231646,0.1124263
280205400121935,zr,58303.24205,16.076687,0.024288194,0.10824851
280205400121935,zr,58303.24297,16.070217,0.024278037,0.10647625
280205400121935,zr,58303.24662,16.033981,0.02422563,0.103301615
280205400121935,zr,58303.24981,16.084412,0.024300637,0.1091149
280205400121935,zr,58303.25026,16.09427,0.024317022,0.10405138
