oid,filter,mjd,mag,magerr,clrcoeff
282102400011765,zg,58246.4923,15.51726,0.06260822,0.03348015
282102400011765,zg,58273.45103,14.948837,0.062687606,-0.012688817
282102400011765,zg,58277.36031,14.52856,0.06250968,0.0017009531
282102400011765,zg,58677.32317,15.596096,0.06255749,-0.065437354
282102400011765,zg,59393.31998,15.590007,0.062561825,-0.029050358
282102400011765,zg,59414.25691,14.90002,0.06267539,-0.01761305
282102400011765,zg,59419.2151,15.554128,0.06258593,-0.03062522
