# "asas_sn_id":489626703781,"ra_deg":262.20719,"dec_deg":10.81889,"name":"PS1-3PI J172849.72+104908.0"
asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
489626703781,2456231.7017675,5.32552906391853,0.11184859711414993,14.643874506574887,0.02282863554426704,17.090780040597206,2.83,ba027166,ba,G,V
489626703781,2456338.0961671,4.148233505505001,0.042306023798418906,14.915123417036165,0.011085395365404859,18.14635087026558,2.20,ba040343,ba,G,V
489626703781,2456350.0853557,3.991525064452688,0.13240877274761229,14.95693425268689,0.036057040040966416,16.90756449304648,2.21,ba041756,ba,G,V
489626703781,2456356.1459627,4.984220561142395,0.07859781766271641,14.715788273455209,0.0171405758342627,17.473830174577078,2.02,ba043271,ba,G,V
489626703781,2456365.0655843,3.8882235884934886,0.05299099163185547,14.985403327887974,0.014813681013129692,17.901851277085242,1.83,ba044737,ba,G,V
489626703781,2456377.0220978,4.1706986663048955,0.09372916546688373,14.909259371696038,0.024427448692105426,17.282669518099993,2.03,ba046107,ba,G,V
489626703781,2456388.0167409,4.279516437758662,0.0485649651695924,14.881294657379815,0.012335039808088494,17.996548689678523,2.26,ba047363,ba,B,V
489626703781,2456392.98717,4.487771200403848,0.04971478733051665,14.829704636467484,0.01204112462571982,17.971142428843013,2.18,ba048693,ba,G,V
489626703781,2456397.014989,4.283748655428183,0.07025461403457453,14.880221451710167,0.017826375226375944,17.59566926319674,2.09,ba049565,ba,B,V
489626703781,2456399.085764,3.987214033009752,0.05042217502334273,14.95810753165134,0.01374561574276046,17.955802454731757,2.06,ba050169,ba,G,V
489626703781,2456401.0777399,3.914432511376489,0.05138027750697044,14.978109380001905,0.014267234793972518,17.93536527972985,2.24,ba050696,ba,G,V
489626703781,2456403.0759387,3.998330786928244,0.04605877163115806,14.955084602025906,0.012521195687824158,18.05407551536648,1.84,ba051227,ba,G,V
489626703781,2456411.98268,4.588651773485558,0.1618918368760812,14.80556865219141,0.038348821526528014,16.689294016837547,2.15,ba053161,ba,G,V
489626703781,2456416.0508725,4.056690078240204,0.06089809701640135,14.93935182982817,0.016317140929384126,17.750847089360303,2.19,ba053931,ba,G,V
489626703781,2456448.8974712,4.9001273002289345,0.05859688691798556,14.734262997777936,0.012998084434691937,17.792670034103292,2.13,ba056812,ba,G,V
489626703781,2456451.9218273,4.998695420256017,0.06279325766216058,14.712639716532285,0.01365427080444828,17.717573857475543,2.20,ba057704,ba,G,V
489626703781,2456456.8909006,4.597586805132308,0.06000573237131995,14.803456560212574,0.014186490632418215,17.766874541954692,2.45,ba058875,ba,G,V
489626703781,2456460.8804946,4.31970419338768,0.07059475782345408,14.871146384457694,0.017763584954325444,17.590425261899906,2.00,ba059849,ba,G,V
489626703781,2456463.8948107,4.527160659216261,0.11119781873468777,14.820216637147306,0.026698233920807873,17.09711572324125,1.77,ba060844,ba,G,V
489626703781,2456467.9334416,5.326343516048841,0.12414732715245812,14.643708473765162,0.025334968820213886,16.97751295921094,1.76,ba062074,ba,G,V
489626703781,2456471.8816302,4.107721025913541,0.04735096506399296,14.925779052002092,0.012529682508198688,18.024034306622497,2.42,ba063197,ba,G,V
489626703781,2456474.8951793,4.6850662111712325,0.055123404747405735,14.782992072304289,0.012788878873854732,17.859016307869233,1.76,ba063902,ba,G,V
489626703781,2456477.8798229,4.171441400921084,0.04404479108692489,14.909066036686326,0.011476793827188712,18.102620007718723,1.80,ba064820,ba,G,V
489626703781,2456481.870507,3.972476892701624,0.06468918950369013,14.962127955363673,0.01770037644428807,17.685277119020963,2.05,ba066134,ba,G,V
489626703781,2456484.8763459,4.069327243458103,0.05715631244558234,14.935974864626036,0.015267001854215659,17.819695889574316,2.14,ba066984,ba,G,V
489626703781,2456487.8586857,3.922250691028867,0.059368589947274196,14.975943034036197,0.016452562855618583,17.778464558181327,2.00,ba067982,ba,G,V
489626703781,2456491.8517431,3.985296533158464,0.0857202129757325,14.95862980102534,0.023379475972142134,17.37964829018858,1.73,ba069399,ba,G,V
489626703781,2456496.8365374,3.9969906939500603,0.15473414515496034,14.955448561744413,0.04207897918463726,16.73839099378372,1.69,ba070705,ba,B,V
489626703781,2456509.8393389,3.9673986456264014,0.06975701320667137,14.963516802690432,0.019111475103622374,17.603386700951063,2.09,ba072918,ba,G,V
489626703781,2456516.7977969,4.121123594952844,0.06043417532844566,14.922242305841344,0.015939662933096697,17.759149893184777,1.75,ba074352,ba,G,V
489626703781,2456520.8081524,3.9397083516546894,0.09915711954439949,14.971121221752004,0.02735722245033288,17.221546637973145,1.76,ba075592,ba,G,V
489626703781,2456525.7789757,4.147516136241176,0.1278551860872744,14.915311193624778,0.033507531686587225,16.945560522031787,1.79,ba077075,ba,G,V
489626703781,2456531.7837404,4.342465231532456,0.04725993905138515,14.865440529761205,0.011829570584902208,18.02612350065106,2.17,ba078203,ba,G,V
489626703781,2456535.7486315,4.952565205329712,0.06511993702414186,14.722705899125074,0.01429209658208229,17.67807146396183,1.70,ba079631,ba,G,V
489626703781,2456539.8011373,4.324084017564313,0.06223033901231334,14.870046095100768,0.015643006140656,17.727350976432867,2.25,ba081157,ba,G,V
489626703781,2456549.7524409,4.764061597058237,0.10195431139773531,14.76483798434491,0.023261643754064972,17.191342404299952,1.75,ba082532,ba,G,V
489626703781,2456565.705861,4.337492661346676,0.16739491776134527,14.866684521987585,0.04194842776061059,16.653000722821012,1.71,ba085671,ba,G,V
489626703781,2456701.0849553,4.143916024878089,0.16062655364597797,14.91625403954518,0.04213262986069137,16.69781304025137,1.74,ba109872,ba,G,V
