oid,filter,mjd,mag,magerr,clrcoeff
1647101200004361,zg,58337.43754,15.215725,0.012014742,-0.042907417
1647101200004361,zg,58337.438,15.21854,0.012017483,-0.04537058
1647101200004361,zg,58338.41839,15.296487,0.0120965345,-0.038334098
1647101200004361,zg,58344.41247,15.105615,0.011913426,-0.019354852
1647101200004361,zg,58347.51083,14.678309,0.011612952,-0.026773246
1647101200004361,zg,58348.50821,14.803468,0.011687533,-0.049825802
1647101200004361,zg,58360.4197,15.321606,0.012123352,-0.01757373
1647101200004361,zg,58361.46192,14.988437,0.011817373,-0.023974214
1647101200004361,zg,58363.36593,14.8091,0.011691127,-0.013202063
1647101200004361,zg,58365.42753,14.99188,0.011820036,-0.057385385
1647101200004361,zg,58366.46092,15.232285,0.012030979,-0.05273029
1647101200004361,zg,58372.43106,14.9530325,0.011790553,-0.104137644
1647101200004361,zg,58378.33439,14.815476,0.011695222,-0.07353063
1647101200004361,zg,58383.29459,15.273525,0.012072602,-0.061678164
1647101200004361,zg,58384.30792,15.307751,0.012108475,-0.03893543
1647101200004361,zg,58385.40697,14.696487,0.011623176,-0.07098947
1647101200004361,zg,58388.34775,14.993893,0.011821594,-0.07481244
1647101200004361,zg,58389.38902,15.296563,0.012096614,-0.067845985
1647101200004361,zg,58429.25563,15.240452,0.012039084,-0.03981288
1647101200004361,zg,58432.25206,14.832909,0.01170656,-0.09962733
1647101200004361,zg,58435.20806,15.260201,0.012058965,-0.063064046
1647101200004361,zg,58436.1859,15.282482,0.012081872,-0.047439933
1647101200004361,zg,58472.20488,15.323493,0.012125394,-0.07781476
1647101200004361,zg,58483.12346,14.743344,0.011650466,-0.07596173
1647101200004361,zg,58688.48941,14.662604,0.0116042765,-0.055316467
1647101200004361,zg,58688.48986,14.680827,0.011614356,-0.072776034
1647101200004361,zg,58697.48854,14.901383,0.011753148,-0.07391458
1647101200004361,zg,58697.48899,14.893072,0.011747315,-0.07622686
1647101200004361,zg,58700.48999,15.301015,0.012101319,-0.064184956
1647101200004361,zg,58700.49044,15.298795,0.012098969,-0.06210694
1647101200004361,zg,58708.43716,15.318066,0.012119531,-0.019473536
1647101200004361,zg,58708.43761,15.314537,0.0121157365,-0.021782016
1647101200004361,zg,58722.4383,15.302631,0.012103032,-0.07666339
1647101200004361,zg,58722.43875,15.270475,0.012069464,-0.072661236
1647101200004361,zg,58723.45232,15.297575,0.012097681,-0.09367059
1647101200004361,zg,58723.45277,15.318573,0.012120078,-0.10391884
1647101200004361,zg,58724.4536,14.923888,0.011769201,-0.100373976
1647101200004361,zg,58726.45349,14.804066,0.011687914,-0.094050154
1647101200004361,zg,58726.45394,14.790927,0.011679606,-0.07644491
1647101200004361,zg,58727.43318,14.905743,0.011756227,-0.07303199
1647101200004361,zg,58727.43364,14.909309,0.011758759,-0.07160958
1647101200004361,zg,58733.4728,14.809274,0.011691238,-0.0705854
1647101200004361,zg,58733.47324,14.801717,0.011686419,-0.07332236
1647101200004361,zg,58734.44331,14.900087,0.011752235,-0.075632244
1647101200004361,zg,58734.44377,14.905881,0.011756325,-0.08215706
1647101200004361,zg,58737.43,15.296969,0.012097042,-0.05464485
1647101200004361,zg,58737.43045,15.304645,0.01210517,-0.06502411
1647101200004361,zg,58746.41177,15.147981,0.011951078,-0.07474009
1647101200004361,zg,58746.41223,15.140882,0.011944655,-0.046551965
1647101200004361,zg,58749.36254,14.744883,0.011651385,-0.061868034
1647101200004361,zg,58749.363,14.735821,0.011645993,-0.06559628
1647101200004361,zg,58750.397,15.007726,0.011832403,-0.06575399
1647101200004361,zg,58750.39745,14.992745,0.011820705,-0.09169223
1647101200004361,zg,58757.43397,15.054818,0.011870371,-0.06964123
1647101200004361,zg,58757.43442,15.082433,0.0118935,-0.06759705
1647101200004361,zg,58758.38373,15.118427,0.011924643,-0.07419467
1647101200004361,zg,58758.38418,15.108838,0.011916234,-0.074905604
1647101200004361,zg,58760.3897,15.298011,0.012098143,-0.050159886
1647101200004361,zg,58764.30428,14.695167,0.011622426,-0.057892203
1647101200004361,zg,58764.30473,14.71078,0.011631357,-0.07171746
1647101200004361,zg,58766.30489,15.014934,0.011838096,-0.03205692
1647101200004361,zg,58766.30534,15.015329,0.011838409,-0.039128315
1647101200004361,zg,58767.30079,15.192077,0.011992022,-0.019328084
1647101200004361,zg,58768.31773,15.328769,0.012131122,-0.05973417
1647101200004361,zg,58768.31818,15.336114,0.012139149,-0.051764548
1647101200004361,zg,58772.25328,14.70603,0.011628624,-0.038359903
1647101200004361,zg,58772.25373,14.690552,0.011619815,-0.043828852
1647101200004361,zg,58783.24371,15.294232,0.01209416,-0.08941824
1647101200004361,zg,58783.24416,15.2885685,0.012088219,-0.08354153
1647101200004361,zg,58786.20969,14.875664,0.011735257,-0.09590115
1647101200004361,zg,58786.21014,14.866355,0.011728899,-0.10388454
1647101200004361,zg,58811.23331,15.085439,0.011896058,-0.0856806
1647101200004361,zg,58811.23376,15.068574,0.011881811,-0.097768374
1647201200006887,zr,58334.43024,14.605256,0.009649454,0.09944922
1647201200006887,zr,58334.4307,14.627312,0.0096452385,0.09886525
1647201200006887,zr,58335.42507,14.685095,0.009636048,0.10542238
1647201200006887,zr,58335.42552,14.691147,0.0096352445,0.101522036
1647201200006887,zr,58336.42616,14.805104,0.009626083,0.096560605
1647201200006887,zr,58336.42662,14.790134,0.0096266195,0.096905634
