oid,filter,mjd,mag,magerr,clrcoeff
272112100003736,zg,58204.34756,13.216093,0.013579586,-0.06217969
272112100003736,zg,58204.37175,13.219246,0.013580443,-0.05483931
272112100003736,zg,58207.35799,13.019629,0.013531675,-0.042941637
272112100003736,zg,58207.36721,13.027644,0.013533425,-0.05417725
272112100003736,zg,58234.3073,13.162519,0.01356544,-0.023978498
272112100003736,zg,58244.23473,13.282015,0.013598196,-0.08024756
272112100003736,zg,58247.29971,13.129253,0.013557077,-0.029479558
272112100003736,zg,58268.16836,13.105723,0.013551352,-0.014026481
272112100003736,zg,58274.25539,13.261681,0.013592309,-0.08483466
272112100003736,zg,58289.17421,13.203045,0.013576061,-0.069650225
272112100003736,zg,58506.50264,13.250556,0.013589144,-0.028023383
272112100003736,zg,58509.53886,13.036802,0.013535445,-0.038675446
272112100003736,zg,58540.42125,13.225821,0.013582246,-0.098704696
272112100003736,zg,58568.40084,13.169764,0.013567302,-0.068877585
272112100003736,zg,58583.36212,13.108316,0.013551975,-0.04701556
272112100003736,zg,58594.27752,13.06299,0.01354134,-0.032659464
272112100003736,zg,58598.27782,13.018178,0.01353136,-0.032425348
272112100003736,zg,58607.30008,13.117273,0.013554143,-0.04808284
272112100003736,zg,58617.19738,13.04275,0.013536768,-0.0417537
272112100003736,zg,58642.19322,13.199749,0.013575179,-0.035036907
272112100003736,zg,58649.17267,13.041322,0.0135364495,0.003527366
272112100003736,zg,58662.19444,13.011062,0.013529823,-0.04313201
272112100003736,zg,58888.52835,13.10528,0.013551245,-0.034370597
272112100003736,zg,58895.52601,13.2594185,0.013591663,-0.05181855
272112100003736,zg,58914.42328,13.262083,0.013592425,-0.05972495
272112100003736,zg,58964.3415,13.015671,0.013530817,-0.022209104
272112100003736,zg,58967.25656,13.269056,0.013594428,-0.04426731
272112100003736,zg,58973.2358,13.300574,0.013603686,-0.033851195
272112100003736,zg,58987.23505,13.07625,0.013544394,-0.021049531
272112100003736,zg,58996.17236,13.1394,0.013559594,-0.026950696
272112100003736,zg,59005.20337,13.338162,0.013615154,-0.047172938
272112100003736,zg,59013.21259,13.021529,0.013532088,-0.030517504
272112100003736,zg,59027.1916,13.230886,0.013583643,-0.055277668
272112100003736,zg,59249.52592,13.0709,0.013543157,-0.048997026
272112100003736,zg,59251.52569,13.104141,0.013550973,-0.038787168
