oid,filter,mjd,mag,magerr,clrcoeff
1484105300010639,zg,59370.44021,16.089523,0.011358203,-0.061035026
1484105300010639,zg,59370.44069,16.091473,0.011361806,-0.049965397
1484105300010639,zg,59425.39545,15.770351,0.010875181,-0.06150441
1484105300010639,zg,59425.39591,15.750398,0.010851349,-0.05442283
1484105300010639,zg,59428.2743,15.944904,0.011114167,-0.055408698
1484105300010639,zg,59428.27477,15.954908,0.011129632,-0.049595457
1484105300010639,zg,59452.33571,15.910469,0.01106247,-0.043448534
1484105300010639,zg,59479.2071,16.125538,0.011426189,-0.040355425
1484105300010639,zg,59523.08049,16.118126,0.011411949,-0.06250817
1484205300014581,zr,58443.1115,15.648176,0.009654527,0.066107646
1484205300014581,zr,59061.40342,15.516475,0.009491792,0.07181726
1484205300014581,zr,59368.44029,15.70718,0.009734761,0.08106468
1484205300014581,zr,59368.44075,15.699217,0.009723653,0.08026527
1484205300014581,zr,59394.46058,15.528968,0.009506311,0.0740825
1484205300014581,zr,59394.46105,15.525979,0.009502821,0.07300701
1484205300014581,zr,59405.40075,15.626009,0.009625595,0.08272353
1484205300014581,zr,59405.40122,15.6321945,0.0096336035,0.07592039
1484205300014581,zr,59424.34769,15.675978,0.0096917385,0.07493083
1484205300014581,zr,59424.34817,15.657545,0.009666951,0.07236776
1484205300014581,zr,59427.35972,15.519327,0.00949509,0.07354601
1484205300014581,zr,59427.36019,15.542243,0.009521944,0.07469917
1484205300014581,zr,59435.29052,15.704687,0.009731273,0.075409494
1484205300014581,zr,59435.29099,15.696105,0.009719335,0.075633846
1484205300014581,zr,59450.33692,15.553639,0.009535532,0.08268844
1484205300014581,zr,59450.33739,15.583529,0.009571931,0.080649726
1484205300014581,zr,59451.31306,15.620587,0.009618618,0.074867375
1484205300014581,zr,59451.31354,15.621902,0.009620306,0.07043731
1484205300014581,zr,59459.22792,15.502049,0.009475256,0.07809005
1484205300014581,zr,59459.22838,15.499256,0.009472083,0.07900874
1484205300014581,zr,59468.25488,15.664371,0.009676077,0.06821812
1484205300014581,zr,59477.27099,15.698106,0.00972211,0.07261737
1484205300014581,zr,59503.18867,15.569755,0.009555019,0.073951565
1484205300014581,zr,59523.12406,15.716493,0.009747863,0.0757497
439114300012965,zg,58228.48171,16.064774,0.012989692,-0.030408585
439114300012965,zg,58236.43463,15.977392,0.01278743,-0.020516254
439114300012965,zg,58246.46614,15.862518,0.01254798,-0.021043964
439114300012965,zg,58259.42209,16.041733,0.012934579,-0.03487866
439114300012965,zg,58262.46252,15.888217,0.012599076,-0.012671281
439114300012965,zg,58266.48335,16.027042,0.012900116,-0.014183308
439114300012965,zg,58269.4582,15.925272,0.012675219,-0.030682873
439114300012965,zg,58273.45973,15.846795,0.012517392,-0.026515292
439114300012965,zg,58276.40198,16.09358,0.013060456,-0.03646243
439114300012965,zg,58279.44533,15.769267,0.012373809,-0.04015568
439114300012965,zg,58283.4237,15.816859,0.012460545,-0.038914338
439114300012965,zg,58286.42412,16.017408,0.012877795,-0.050439667
439114300012965,zg,58289.42051,16.047237,0.012947628,-0.029243736
439114300012965,zg,58301.32352,16.027435,0.012901028,-0.04370976
439114300012965,zg,58304.42588,15.80442,0.012437451,-0.06312514
439114300012965,zg,58307.44655,16.06615,0.012993027,-0.04616157
439114300012965,zg,58310.36037,16.073025,0.01300975,-0.013898866
