oid,filter,mjd,mag,magerr,clrcoeff
282102300137408,zg,58273.45104,16.348326,0.054564863,-0.033487704
282102300137408,zg,58274.38414,16.603645,0.05248248,-0.06359372
282102300137408,zg,58677.32316,16.439468,0.053851534,-0.08256201
282102300137408,zg,59419.21509,16.440056,0.05384683,-0.09238458
282102300137408,zg,59743.38394,16.915054,0.04953686,-0.10886149
