oid,filter,mjd,mag,magerr,clrcoeff
1500110300002387,zg,58425.35416,13.185297,0.013216232,-0.077838615
1500110300002387,zg,58426.34884,12.8920965,0.013330527,-0.08268636
1500110300002387,zg,58430.3049,13.122775,0.013239447,-0.094659
1500110300002387,zg,58434.29677,13.228601,0.0132005615,-0.027836338
1500110300002387,zg,58436.24633,12.91712,0.013320265,-0.037972625
1500110300002387,zg,58483.16917,12.996884,0.013288154,-0.047878843
1500110300002387,zg,58494.17394,13.056677,0.013264705,-0.06592457
1500110300002387,zg,58723.49711,12.9666195,0.013300229,-0.07211997
1500110300002387,zg,58723.49757,12.961133,0.013302433,-0.06862408
1500110300002387,zg,58726.49996,13.237135,0.013197513,-0.08340647
1500110300002387,zg,58726.50041,13.229124,0.013200373,-0.080467254
1500110300002387,zg,58734.47706,12.946877,0.01330818,-0.081758745
1500110300002387,zg,58734.47751,12.936527,0.013312368,-0.07356723
1500110300002387,zg,58743.45107,12.959106,0.013303248,-0.0735923
1500110300002387,zg,58743.45152,12.9216585,0.013318414,-0.03379651
1500110300002387,zg,58749.39078,13.226339,0.013201371,-0.06803464
1500110300002387,zg,58749.40141,13.159255,0.01322582,-0.062345896
1500110300002387,zg,58750.43493,13.024237,0.01327736,-0.08446154
1500110300002387,zg,58750.43539,13.018867,0.01327947,-0.07642325
1500110300002387,zg,58751.4529,13.036649,0.013272499,-0.06294534
1500110300002387,zg,58758.42957,12.925883,0.013316693,-0.079189196
1500110300002387,zg,58758.43002,12.918641,0.013319644,-0.07519745
1500110300002387,zg,58760.42049,13.051456,0.013266731,-0.08813977
1500110300002387,zg,58760.42094,13.03562,0.013272901,-0.064194515
1500110300002387,zg,58763.4202,12.918754,0.0133195985,-0.06814022
1500110300002387,zg,58763.42155,12.915135,0.0133210765,-0.061693016
1500110300002387,zg,58764.3525,13.0281925,0.013275807,-0.06353659
1500110300002387,zg,58764.35296,13.034542,0.013273322,-0.05155381
1500110300002387,zg,58766.33452,12.917361,0.013320167,-0.057952467
