oid,filter,mjd,mag,magerr,clrcoeff
282103100050497,zg,58246.49241,15.721958,0.03503623,-0.15786196
282103100050497,zg,58277.36035,15.391926,0.03134531,-0.22135869
282103100050497,zg,58647.34167,15.551959,0.03316454,-0.12781608
282103100050497,zg,58677.32313,15.296021,0.030231696,-0.13023974
282103100050497,zg,59419.21504,15.353484,0.030900912,-0.038075097
282103100050497,zg,59450.2125,15.49891,0.032567233,-0.0767719
282103100050497,zg,59743.38397,15.672298,0.034496516,-0.08501574
