oid,filter,mjd,mag,magerr,clrcoeff
489106400021554,zg,58206.48457,15.121901,0.017826557,-0.06353188
489106400021554,zg,58206.52616,15.198387,0.017821865,-0.041517064
489106400021554,zg,58209.50834,14.999139,0.017854415,-0.020420559
489106400021554,zg,58228.48162,15.370847,0.017851243,-0.024885632
489106400021554,zg,58231.43925,15.408376,0.01786563,-0.051533334
489106400021554,zg,58231.48257,15.467375,0.017894506,-0.042904723
489106400021554,zg,58234.44106,15.400836,0.017862495,-0.03318781
489106400021554,zg,58237.39859,15.242494,0.017823922,-0.050607067
489106400021554,zg,58237.48203,15.353577,0.017845627,-0.022815574
489106400021554,zg,58246.46782,14.912813,0.017887762,-0.027600631
489106400021554,zg,58255.42162,15.395019,0.017860161,-0.01475858
489106400021554,zg,58273.46161,15.498868,0.01791318,-0.010581475
489106400021554,zg,58276.39782,15.410895,0.0178667,-0.05600425
489106400021554,zg,58279.3785,15.294132,0.01783098,-0.059653938
489106400021554,zg,58282.40223,15.222644,0.017822552,-0.03588503
489106400021554,zg,58288.42108,14.911386,0.0178884,-0.017060071
489106400021554,zg,58291.42187,15.093176,0.0178309,-0.03452043
489106400021554,zg,58294.36337,15.433113,0.017876787,-0.026644915
489106400021554,zg,58300.44999,15.407264,0.017865159,-0.039174844
489106400021554,zg,58303.40542,15.298152,0.017831746,-0.06976941
489106400021554,zg,58306.33961,14.978949,0.017861238,-0.010792444
489106400021554,zg,58310.33991,15.400098,0.017862195,-0.020310555
489106400021554,zg,58313.34005,15.365546,0.017849453,-0.025779063
489106400021554,zg,58322.43188,15.123135,0.017826403,-0.043179423
489106400021554,zg,58332.23945,14.989456,0.017857611,-0.027025016
489106400021554,zg,58338.37688,14.949046,0.017872453,-0.03776079
489106400021554,zg,58344.35551,15.490301,0.01790787,-0.03994425
489106400021554,zg,58348.35708,15.162961,0.01782277,-0.040849067
489106400021554,zg,58363.19372,15.197343,0.017821861,-0.015705485
489106400021554,zg,58366.23419,15.146251,0.01782396,-0.04868621
489106400021554,zg,58369.23416,14.975638,0.017862417,-0.033822004
489106400021554,zg,58372.23441,15.061617,0.017837234,-0.056418423
489106400021554,zg,58375.23224,15.482849,0.017903391,-0.052328553
489106400021554,zg,58378.17178,15.403616,0.017863635,-0.05888517
489106400021554,zg,58381.23188,15.413457,0.017867811,-0.04686378
489106400021554,zg,58384.27327,15.389572,0.017858041,-0.037108228
489106400021554,zg,58387.2109,15.179978,0.017822059,-0.061311577
489106400021554,zg,58390.15132,14.926756,0.01788165,-0.06428526
489106400021554,zg,58399.10765,15.408924,0.017865863,-0.047385782
489106400021554,zg,58426.16505,15.350821,0.01784479,-0.11222325
489106400021554,zg,58429.14715,15.160151,0.017822936,-0.0406195
489106400021554,zg,58432.16559,15.022133,0.01784739,-0.06243187
489106400021554,zg,58435.14419,15.030563,0.017845016,-0.031554744
489106400021554,zg,58457.09506,15.376921,0.017853364,-0.045974225
489106400021554,zg,58600.38057,15.291082,0.01783042,-0.028493404
489106400021554,zg,58601.38458,15.425922,0.017873405,-0.03902543
489106400021554,zg,58607.42432,15.235324,0.01782334,-0.07289347
489106400021554,zg,58633.44291,15.358695,0.017847223,-0.04900653
489106400021554,zg,58639.4417,15.125737,0.01782608,-0.041178484
489106400021554,zg,58642.4048,14.926931,0.017881576,-0.06408291
489106400021554,zg,58645.42252,15.107912,0.0178285,-0.052936245
489106400021554,zg,58648.36057,15.442205,0.017881231,-0.046633612
489106400021554,zg,58651.44676,15.461116,0.01789107,-0.08482742
489106400021554,zg,58658.4636,14.944843,0.017874131,-0.061489105
489106400021554,zg,58661.46222,15.1101,0.017828176,-0.120827734
489106400021554,zg,58662.43273,15.404645,0.017864063,-0.08657356
489106400021554,zg,58665.25336,14.920663,0.017884286,-0.05115756
489106400021554,zg,58668.30169,14.92591,0.017882012,-0.056592476
489106400021554,zg,58672.34192,15.412279,0.0178673,-0.06520969
489106400021554,zg,58675.34132,15.338187,0.017841145,-0.07141276
489106400021554,zg,58688.32249,15.37785,0.017853696,-0.070587285
489106400021554,zg,58691.31949,15.285079,0.01782937,-0.06728291
489106400021554,zg,58700.33724,15.040131,0.017842459,-0.07325297
489106400021554,zg,58704.37986,15.373751,0.017852249,-0.045658484
489106400021554,zg,58708.35667,15.012351,0.01785028,-0.01852267
489106400021554,zg,58714.25415,15.381284,0.017854938,-0.040909022
489106400021554,zg,58717.24694,15.316815,0.017835725,-0.117687926
489106400021554,zg,58720.26873,15.220407,0.017822444,-0.0738063
489106400021554,zg,58723.26506,15.037264,0.01784321,-0.028449373
489106400021554,zg,58734.23482,15.112442,0.017827835,-0.070248865
489106400021554,zg,58737.15239,15.408805,0.017865812,-0.031541616
489106400021554,zg,58745.20809,15.471504,0.017896824,-0.06816872
489106400021554,zg,58757.15596,14.963769,0.017866768,-0.04062505
489106400021554,zg,58764.24479,15.367676,0.017850164,-0.014593505
489106400021554,zg,58776.12466,15.464723,0.017893039,-0.044562146
489106400021554,zg,58779.10773,15.39499,0.01786015,-0.021488223
489106400021554,zg,58789.11362,15.173944,0.01782225,-0.104139335
489106400021554,zg,58812.10577,15.086692,0.01783207,-0.03163406
489106400021554,zg,58944.48347,15.487188,0.01790598,-0.065735616
489106400021554,zg,58964.47987,15.176153,0.01782217,-0.05486243
489106400021554,zg,58967.4415,14.905608,0.017891025,-0.060464352
489106400021554,zg,58976.46304,15.432607,0.017876547,-0.046372656
489106400021554,zg,58979.45672,15.404871,0.017864157,-0.06757466
489106400021554,zg,58986.42355,15.432346,0.017876422,-0.063120894
489106400021554,zg,58992.46514,15.379381,0.017854247,-0.07119965
489106400021554,zg,58995.341,15.183422,0.017821977,-0.07092005
489106400021554,zg,58998.42481,15.175656,0.017822191,-0.07028295
489106400021554,zg,59001.40131,14.984233,0.017859394,-0.038497332
489106400021554,zg,59010.46529,15.505803,0.017917605,-0.06896413
489106400021554,zg,59022.37863,15.000832,0.01785387,-0.07077976
489106400021554,zg,59025.32314,15.1018,0.017829454,-0.05575564
489106400021554,zg,59029.2843,15.237321,0.017823491,-0.045417007
489106400021554,zg,59032.38417,15.287158,0.017829726,-0.061350238
489106400021554,zg,59035.45157,15.2353325,0.01782334,-0.043601803
489106400021554,zg,59038.296,15.055537,0.01783864,-0.045162633
489106400021554,zg,59041.36311,15.118392,0.017827015,-0.05174321
489106400021554,zg,59044.34092,15.483413,0.017903725,-0.11440921
489106400021554,zg,59047.28103,15.35964,0.017847527,-0.061155092
489106400021554,zg,59050.36264,15.361963,0.017848276,-0.08379041
489106400021554,zg,59053.36493,15.26481,0.017826341,-0.12203004
489106400021554,zg,59056.40631,15.192305,0.017821863,-0.060969345
489106400021554,zg,59060.34659,15.457001,0.01788886,-0.0628147
489106400021554,zg,59064.22281,14.990866,0.017857136,-0.057388075
489106400021554,zg,59067.32928,14.921972,0.017883718,-0.057501156
489106400021554,zg,59070.32378,15.365852,0.017849552,-0.06526077
489106400021554,zg,59073.32093,15.472084,0.017897151,-0.07811586
489106400021554,zg,59076.30251,15.37437,0.017852463,-0.07057905
489106400021554,zg,59079.17486,15.106419,0.01782873,-0.053389132
489106400021554,zg,59082.28041,15.138324,0.017824696,-0.048978526
489106400021554,zg,59085.26125,14.967128,0.017865516,-0.114652656
489106400021554,zg,59094.21051,15.4107275,0.01786663,-0.038471892
489106400021554,zg,59097.19693,15.330033,0.017838968,-0.044820238
489106400021554,zg,59111.15229,14.920902,0.017884184,-0.06830713
489106400021554,zg,59123.17489,15.421682,0.017871464,-0.06777119
489106400021554,zg,59125.1719,15.508313,0.017919231,-0.07767177
489106400021554,zg,59128.16803,15.4171505,0.017869432,-0.055173893
489106400021554,zg,59135.21522,14.94976,0.017872168,-0.05226985
489106400021554,zg,59137.12996,15.095587,0.017830484,-0.055871774
489106400021554,zg,59139.18687,15.373696,0.017852228,-0.061756708
489106400021554,zg,59143.17154,14.922,0.017883703,-0.04947484
489106400021554,zg,59150.15286,15.226812,0.017822778,-0.04921967
489106400021554,zg,59152.10374,15.373443,0.017852142,-0.06370011
489106400021554,zg,59157.17488,15.4464035,0.017883347,-0.054839298
489106400021554,zg,59164.10072,15.076404,0.017834067,-0.066451184
489106400021554,zg,59167.14357,15.393793,0.01785968,-0.046782542
489106400021554,zg,59169.08512,14.909168,0.017889403,-0.04086182
489106400021554,zg,59171.13153,15.246535,0.017824288,-0.05234528
489106400021554,zg,59178.10818,15.432984,0.017876726,-0.04793219
489106400021554,zg,59300.50212,14.947293,0.01787315,-0.038308643
489106400021554,zg,59302.49775,15.25644,0.017825322,-0.039751418
489106400021554,zg,59305.48504,15.083147,0.017832737,-0.04499348
489106400021554,zg,59307.50038,15.343377,0.017842604,-0.06227326
489106400021554,zg,59310.46484,15.152163,0.017823484,-0.054260235
489106400021554,zg,59312.43264,15.349816,0.017844485,-0.044202186
489106400021554,zg,59317.48228,15.385038,0.017856328,-0.06770659
489106400021554,zg,59320.44393,15.320127,0.017836506,-0.061103158
489106400021554,zg,59322.43526,15.505072,0.017917132,-0.08198187
489106400021554,zg,59328.48356,15.352227,0.017845215,-0.060417477
489106400021554,zg,59335.45985,15.503246,0.01791596,-0.054926075
489106400021554,zg,59337.43933,14.962149,0.017867379,-0.07790108
489106400021554,zg,59341.46738,15.347721,0.017843867,-0.061221816
489106400021554,zg,59344.47559,15.282144,0.017828882,-0.071418285
489106400021554,zg,59349.42194,15.305363,0.017833201,-0.079208076
489106400021554,zg,59353.38343,15.4261675,0.017873516,-0.046714935
489106400021554,zg,59356.44473,15.49637,0.017911611,-0.09022701
489106400021554,zg,59359.33596,15.386868,0.017857013,-0.027689818
489106400021554,zg,59363.45925,15.091871,0.01783113,-0.04626612
489106400021554,zg,59366.45465,14.917491,0.017885681,-0.060057674
489106400021554,zg,59368.44654,15.1675205,0.017822532,-0.053757917
489106400021554,zg,59370.40145,15.315588,0.017835446,-0.054189913
489106400021554,zg,59373.46035,15.287998,0.01782987,-0.08709906
489106400021554,zg,59376.3824,15.010992,0.017850693,-0.067474104
489106400021554,zg,59382.41654,15.079571,0.017833434,-0.05756945
489106400021554,zg,59385.40426,15.466198,0.017893853,-0.05507665
489106400021554,zg,59387.34051,15.187446,0.017821908,-0.030799055
489106400021554,zg,59391.42736,15.410456,0.017866513,-0.08019479
489106400021554,zg,59393.32193,15.408286,0.01786559,-0.040490285
489106400021554,zg,59397.30316,14.893066,0.01789688,-0.056371875
489106400021554,zg,59400.36314,14.871524,0.017907433,-0.057461686
489106400021554,zg,59402.34116,15.124323,0.017826254,-0.0725711
489106400021554,zg,59404.34366,15.324,0.017837444,-0.057401475
489106400021554,zg,59406.36447,15.455219,0.017887916,-0.07837801
489106400021554,zg,59408.34226,15.025799,0.017846346,-0.06031923
489106400021554,zg,59410.34574,15.096411,0.017830342,-0.06280017
489106400021554,zg,59412.3416,15.324152,0.017837485,-0.05815732
489106400021554,zg,59415.2929,15.148305,0.017823787,-0.052515764
489106400021554,zg,59425.36525,15.397918,0.017861316,-0.041441485
489106400021554,zg,59428.25739,15.144178,0.017824145,-0.058690067
489106400021554,zg,59430.30264,15.39635,0.01786069,-0.06488571
489106400021554,zg,59435.22137,15.376696,0.017853286,-0.08949615
489106400021554,zg,59438.2263,15.301517,0.017832413,-0.060079034
489106400021554,zg,59440.26115,15.423077,0.017872099,-0.072344996
489106400021554,zg,59442.2817,14.964498,0.017866494,-0.06482687
489106400021554,zg,59444.31297,15.213449,0.017822167,-0.05670224
489106400021554,zg,59450.26498,15.097212,0.017830208,-0.05759564
489106400021554,zg,59452.29934,15.162933,0.01782277,-0.05007232
489106400021554,zg,59459.17356,15.221905,0.017822515,-0.01608234
489106400021554,zg,59461.23011,15.42509,0.017873019,-0.049727328
489106400021554,zg,59464.25099,15.42213,0.017871667,-0.08554768
489106400021554,zg,59468.19582,14.90056,0.017893353,-0.07251706
489106400021554,zg,59473.29471,15.190681,0.017821873,-0.028532224
489106400021554,zg,59475.2362,15.330109,0.017838988,-0.029645078
489106400021554,zg,59477.15316,15.418806,0.017870167,-0.07098908
489106400021554,zg,59479.16913,15.511057,0.017921034,-0.045896154
489106400021554,zg,59488.22079,15.325727,0.017837875,-0.030355379
489106400021554,zg,59498.14504,15.394764,0.017860059,-0.07014672
489106400021554,zg,59502.14581,14.931544,0.017879615,-0.05496147
489106400021554,zg,59504.21417,15.31169,0.017834563,-0.045593582
489106400021554,zg,59512.19791,15.264328,0.01782628,-0.05057958
489106400021554,zg,59522.14383,15.352133,0.017845187,-0.057944674
489106400021554,zg,59524.1107,15.41615,0.017868988,-0.060069438
489106400021554,zg,59531.17044,14.985328,0.017859017,-0.031184396
489106400021554,zg,59540.10695,15.414185,0.017868126,-0.03498949
489106400021554,zg,59542.10009,15.470807,0.01789643,-0.04594379
489106400021554,zg,59673.47785,15.398187,0.017861422,-0.05350978
489106400021554,zg,59682.41432,15.244509,0.0178241,-0.050783873
489106400021554,zg,59693.479,15.219725,0.017822415,-0.05609783
489106400021554,zg,59696.42512,14.907808,0.01789002,-0.048213195
489106400021554,zg,59698.44562,15.231113,0.017823046,-0.078020245
489106400021554,zg,59700.47338,15.417034,0.017869381,-0.076872915
489106400021554,zg,59711.40518,15.243497,0.017824009,-0.030118823
489106400021554,zg,59713.44373,15.421535,0.017871397,-0.04942874
489106400021554,zg,59723.42363,15.42721,0.017874,-0.046595294
489106400021554,zg,59725.44683,14.978343,0.017861452,-0.06701825
489106400021554,zg,59727.44378,15.249386,0.017824566,-0.07194133
