2459797.113235 7.408283 0.002530
2459797.120179 7.408615 0.002536
2459797.127124 7.408661 0.002538
2459797.134068 7.409417 0.002533
2459797.141013 7.409144 0.002526
2459797.147958 7.409896 0.002539
2459797.154902 7.409191 0.002537
2459797.161847 7.409356 0.002531
2459797.168791 7.409319 0.002530
2459797.175736 7.409643 0.002533
2459797.182680 7.409849 0.002538
2459797.189625 7.409670 0.002536
2459797.196569 7.409657 0.002530
2459797.203514 7.409988 0.002534
2459797.210458 7.410254 0.002535
2459797.217403 7.409808 0.002538
2459797.224347 7.410125 0.002532
2459797.231292 7.410075 0.002538
2459797.238236 7.410129 0.002541
2459797.245181 7.410284 0.002540
2459797.252125 7.410566 0.002545
2459797.259070 7.409508 0.002544
2459797.266014 7.410906 0.002543
2459797.272959 7.410700 0.002548
2459797.279903 7.410105 0.002544
2459797.286848 7.409918 0.002544
2459797.293792 7.410479 0.002540
2459797.300737 7.410670 0.002545
2459797.307682 7.410479 0.002546
2459797.314626 7.410872 0.002552
2459797.321571 7.410796 0.002539
2459797.328515 7.410464 0.002549
2459797.335460 7.410738 0.002546
2459797.342404 7.412054 0.002536
2459797.349349 7.410853 0.002541
2459797.356293 7.411077 0.002542
2459797.363238 7.410924 0.002545
2459797.370182 7.411329 0.002542
2459797.377127 7.411300 0.002541
2459797.384071 7.411823 0.002543
2459797.391016 7.412029 0.002542
2459797.397960 7.411428 0.002540
2459797.404905 7.412129 0.002532
2459797.411849 7.411807 0.002539
2459797.418794 7.411914 0.002539
2459797.425738 7.412238 0.002540
2459797.432683 7.411852 0.002538
2459797.439627 7.411691 0.002537
2459797.446572 7.412297 0.002534
2459797.453516 7.411726 0.002543
2459797.460461 7.412263 0.002537
2459797.467405 7.412565 0.002550
2459797.474350 7.411744 0.002543
2459797.481294 7.412232 0.002548
2459797.488239 7.412341 0.002540
2459797.495183 7.412063 0.002536
2459797.502128 7.411635 0.002539
2459797.509072 7.412007 0.002537
2459797.516017 7.412556 0.002541
2459797.522961 7.411753 0.002540
2459797.529906 7.411948 0.002540
2459797.536850 7.412434 0.002528
2459797.543795 7.411627 0.002543
2459797.550739 7.412276 0.002532
2459797.557684 7.412566 0.002535
2459797.564628 7.411585 0.002534
2459797.571573 7.411823 0.002539
2459797.578517 7.412606 0.002540
2459797.585462 7.412033 0.002535
2459797.592406 7.412253 0.002540
