oid,filter,mjd,mag,magerr,clrcoeff
282102400173456,zg,58246.49229,15.825841,0.06233842,0.03348015
282102400173456,zg,58273.45102,15.489948,0.06262316,-0.012688817
282102400173456,zg,58277.3603,15.64688,0.06251855,0.0017009531
282102400173456,zg,58677.32317,15.665085,0.062503345,-0.065437354
282102400173456,zg,59393.31998,15.882908,0.062265668,-0.029050358
282102400173456,zg,59414.25691,15.50561,0.062614754,-0.01761305
282102400173456,zg,59419.21511,15.925336,0.06220638,-0.03062522
