oid,filter,mjd,mag,magerr,clrcoeff
384105400118434,zg,58206.48775,15.319748,0.021961175,-0.07027702
384105400118434,zg,58209.51107,15.566398,0.022259207,-0.007609457
384105400118434,zg,58210.50711,15.418312,0.022069432,-0.042333122
384105400118434,zg,58210.52536,15.308713,0.021949885,-0.028745923
384105400118434,zg,58237.37973,15.386077,0.022032525,-0.027809491
384105400118434,zg,58246.46557,15.295051,0.021936132,-0.0540039
384105400118434,zg,58258.48624,15.460623,0.022120189,-0.05120526
384105400118434,zg,58263.44423,15.641814,0.022369657,-0.03700034
384105400118434,zg,58268.48733,15.404319,0.022053229,-0.019022144
384105400118434,zg,58273.4459,15.755739,0.02255606,-0.058349535
384105400118434,zg,58274.40155,15.488358,0.022154927,-0.08884514
384105400118434,zg,58276.4008,15.633413,0.022356862,-0.069800824
384105400118434,zg,58278.38219,15.692048,0.022448836,-0.08586521
384105400118434,zg,58279.36183,15.4013,0.022049768,-0.066741206
384105400118434,zg,58280.41988,15.6464405,0.022376757,-0.087309666
384105400118434,zg,58281.38322,15.761206,0.022565633,-0.11004887
384105400118434,zg,58282.38239,15.278637,0.021919928,-0.08203865
384105400118434,zg,58283.40615,15.654498,0.022389214,-0.08791258
384105400118434,zg,58286.40536,15.555025,0.022243394,-0.053981937
384105400118434,zg,58288.3817,15.685628,0.022438461,-0.060017064
384105400118434,zg,58289.38243,15.423538,0.022075558,-0.062542066
384105400118434,zg,58290.40395,15.44756,0.022104234,-0.09369668
384105400118434,zg,58293.34348,15.347139,0.02198991,-0.08053212
384105400118434,zg,58295.36322,15.353969,0.02199723,-0.040159278
384105400118434,zg,58303.40416,15.61996,0.022336632,-0.0784891
384105400118434,zg,58304.43118,15.311214,0.021952432,-0.09251372
384105400118434,zg,58321.19482,15.332672,0.021974606,-0.015367569
384105400118434,zg,58336.25551,15.349886,0.021992845,-0.042829495
384105400118434,zg,58344.15463,15.334859,0.0219769,-0.021481354
384105400118434,zg,58345.17598,15.58172,0.022280859,-0.036349993
384105400118434,zg,58347.33493,15.576915,0.022274025,-0.047910385
384105400118434,zg,58360.13747,15.352596,0.021995753,-0.06026934
384105400118434,zg,58364.21286,15.277004,0.021918334,-0.07974899
384105400118434,zg,58366.21211,15.46179,0.022121627,-0.067473926
384105400118434,zg,58368.23381,15.604565,0.022313872,-0.07137103
384105400118434,zg,58369.25329,15.388029,0.02203472,-0.087620445
384105400118434,zg,58371.23305,15.367902,0.022012372,-0.09824882
384105400118434,zg,58372.21179,15.34586,0.021988543,-0.08143503
384105400118434,zg,58373.1922,15.693486,0.022451174,-0.095430255
384105400118434,zg,58374.21177,15.33969,0.021981996,-0.09461437
384105400118434,zg,58593.46239,15.265706,0.021907408,-0.10416934
