# "asas_sn_id":197569473623,"ra_deg":308.79942,"dec_deg":16.61919,"name":"DD Del"
asas_sn_id,jd,flux,flux_err,mag,mag_err,limit,fwhm,image_id,camera,quality,phot_filter
197569473623,2457104.1333936,4.347341984351914,0.09974946690910953,14.864221891068292,0.024940143652632734,17.215079935262455,1.68,ba195317,ba,G,V
197569473623,2457106.1355036,3.7114424862070687,0.07924840157178842,15.035924567107594,0.023209188138029812,17.46488011536581,1.65,ba195958,ba,G,V
197569473623,2457111.128268,2.9578718175884138,0.07851027935769815,15.282333030838306,0.028850898698168558,17.475040086971152,1.68,ba197412,ba,G,V
197569473623,2457112.1251758,2.8995040303747843,0.08212954347996583,15.303972112607998,0.03078845277599676,17.4261078716958,1.63,ba197717,ba,G,V
197569473623,2457115.106567,2.541203488912201,0.17417585347009792,15.447182797210539,0.07450075552188226,16.60988652548753,2.09,ba198756,ba,G,V
197569473623,2457119.0887429,2.567347207357991,0.19527231915529858,15.436069888231081,0.08267386671061208,16.485754683180453,2.02,ba199625,ba,G,V
197569473623,2457133.0982887,3.8874859079893698,0.10976415069147377,14.985609335181234,0.03069049310302486,17.1112050902739,1.65,ba203078,ba,G,V
197569473623,2457136.0528601,3.576387509045576,0.06278563318266016,15.076169981051251,0.01908217531987346,17.717705697681975,1.66,ba203694,ba,G,V
197569473623,2457138.0837193,3.05682577464763,0.06400509292774902,15.246604688030022,0.022759148970587152,17.696820062529046,1.65,ba204390,ba,G,V
197569473623,2457150.0777899,2.473988486971858,0.14208114530356472,15.476287218887537,0.06242390711078173,16.831015270531694,1.67,ba206150,ba,G,V
197569473623,2457156.0259016,5.563571513593864,0.09813156272584739,14.596397217521577,0.019171990839461833,17.232834606292016,2.10,ba207537,ba,G,V
197569473623,2457163.0437568,3.307283885962999,0.05455444901789568,15.161102717341846,0.017929611183837162,17.87028095892639,1.64,ba209136,ba,G,V
197569473623,2457171.9422712,2.7382564598319927,0.046259946302585585,15.366096102295687,0.018362980628915414,18.049343582885747,1.64,ba210956,ba,G,V
197569473623,2457172.9380075,2.74942797228039,0.1448409424329219,15.36167553750817,0.05726129528744422,16.810128038759032,1.71,ba211273,ba,G,V
197569473623,2457179.0432464,4.7775484170454146,0.17241808513059914,14.761768661981623,0.03922743334841557,16.62089934986693,1.66,ba212563,ba,G,V
197569473623,2457181.0079564,5.282869918938694,0.11563488080896595,14.652606611749409,0.023792008844518958,17.054634250985583,1.98,ba213138,ba,G,V
197569473623,2457184.0755726,3.8342628520404425,0.06520256332010596,15.000576699621346,0.01848395745669401,17.67669471976529,2.02,ba213923,ba,G,V
197569473623,2457185.9763304,4.639442438142314,0.0845603995585566,14.793616927584488,0.01981131978821209,17.394438827675845,2.13,ba214385,ba,G,V
197569473623,2457190.0444683,2.876080786564361,0.056428335004566815,15.312778702442282,0.02132594711199424,17.83361330366536,1.99,ba215192,ba,G,V
197569473623,2457192.9814483,2.9126196561359743,0.048649661968973086,15.299071964339843,0.018155500408773853,17.994656826129003,1.68,ba215907,ba,G,V
197569473623,2457196.8806194,2.8240179350638224,0.051822700439357834,15.332612778140417,0.01994641093361904,17.926056293735428,1.74,ba217036,ba,G,V
197569473623,2457201.8575517,3.004959136223874,0.05936965897976608,15.265184978256741,0.02147524644963329,17.778445007829337,1.71,ba218245,ba,G,V
197569473623,2457203.087668,6.005424861827862,0.08858043456484152,14.513422060590006,0.016032684325257753,17.344011877302222,1.63,ba218662,ba,G,V
197569473623,2457203.8437975,2.08419983110226,0.20201025100055559,15.662433013600346,0.10535283445785829,16.44892287303048,1.74,ba218817,ba,G,V
197569473623,2457210.0230128,4.2065860819209195,0.10835663917706947,14.89995695308248,0.02799870330324161,17.125217577780777,1.62,ba220367,ba,G,V
197569473623,2457210.8869353,2.546208567642249,0.061010414035652834,15.445046466644934,0.026044868544081893,17.748846463027267,1.67,ba220580,ba,G,V
197569473623,2457215.9405361,3.6629681686955458,0.058905502674233425,15.050198542895174,0.017479737019085624,17.786966727616203,2.03,ba221455,ba,G,V
197569473623,2457222.9163828,1.500571892398193,0.08635818784472209,16.019139386247968,0.06255454734219744,17.371597592560335,1.64,ba222695,ba,G,V
197569473623,2457227.9069203,2.5543447256918568,0.059849923770612316,15.441582635038216,0.025468083580784735,17.769697389695704,1.64,ba223453,ba,G,V
197569473623,2457233.0384855,3.6335270028587585,0.27366829056361225,15.058960424424715,0.08186688388094543,16.11929519510085,1.76,ba224963,ba,B,V
197569473623,2457236.0139451,4.178852087207218,0.17874646189429058,14.907138906214374,0.046493541393478804,16.581762758333216,1.65,ba225603,ba,G,V
197569473623,2457237.795667,2.417945227587894,0.07030936761747408,15.501165257524542,0.0316066819046212,17.59482341421605,1.64,ba225867,ba,G,V
197569473623,2457241.8563451,4.708326413280627,0.07437226485405966,14.777614995844754,0.017169459214129438,17.53382887559615,2.01,ba226737,ba,G,V
197569473623,2457242.746897,2.4836999642705075,0.08812635014667675,15.472033576854521,0.03856726352095068,17.349591934443986,2.03,ba226933,ba,G,V
197569473623,2457244.0014118,2.655071273573618,0.06688772346162768,15.399590944735738,0.02738308683632547,17.648990356436933,1.71,ba227458,ba,G,V
197569473623,2457246.9291981,2.851648841401309,0.07022621528112928,15.322041293390074,0.026767967215545887,17.59610823491061,1.60,ba228432,ba,G,V
197569473623,2457251.9016576,2.691929049798349,0.05740351672794655,15.38462238161702,0.023178592646368876,17.815010144879004,1.68,ba229395,ba,G,V
197569473623,2457263.8932044,5.735722198634121,0.15146843529651724,14.563311132648803,0.028704249941250197,16.761551045983765,1.63,ba231138,ba,G,V
197569473623,2457265.874181,4.844284334165935,0.1231107053563692,14.746707339429845,0.02762347848560994,16.986616844714856,2.09,ba231818,ba,G,V
197569473623,2457270.8662775,3.568693388430588,0.06334546388850842,15.078508313860723,0.019293830430886297,17.70806759143428,1.66,ba232665,ba,G,V
197569473623,2457271.7314854,5.876173207988138,0.08935556630652827,14.537044932737098,0.01652871896603397,17.33455236472575,1.76,ba233053,ba,G,V
197569473623,2457272.865806,3.2040388982546153,0.04624027583546543,15.195536954654727,0.015686816228652842,18.049805353423054,1.62,ba233357,ba,G,V
197569473623,2457275.9183192,2.9572374328911186,0.11797777083956984,15.282565917301456,0.04336368328360617,17.03285592861396,1.73,ba234311,ba,G,V
197569473623,2457290.8727694,5.0302256207128115,0.11899305302107631,14.705812742258352,0.02571261903051195,17.02355237512587,1.99,ba236835,ba,G,V
197569473623,2457296.8612878,3.6969518962173074,0.09237436821918436,15.04017190531123,0.02715938015858683,17.29847769087638,1.62,ba237738,ba,G,V
197569473623,2457297.7368384,5.178615815683312,0.08340317412194875,14.674247171149515,0.017505763561577233,17.40939994581714,1.67,ba237978,ba,G,V
197569473623,2457303.8359719,2.72233966056593,0.0441342732805265,15.372425628885534,0.017621620427964054,18.100416444065143,1.68,ba239369,ba,G,V
197569473623,2457305.8318638,2.7172225192483443,0.04984614675752788,15.37446839153761,0.01993969721576153,17.968277414170206,1.64,ba240165,ba,G,V
197569473623,2457309.7873432,2.68133625892625,0.05604226053411486,15.388903201862261,0.022718336940311036,17.841067281742344,1.61,ba241339,ba,G,V
197569473623,2457315.7689507,2.559916330275124,0.07952800286081303,15.439216977461626,0.033768088569191064,17.46105620264687,1.72,ba243087,ba,B,V
197569473623,2457320.7899252,5.026598428582714,0.12399174710400344,14.706595926684912,0.02681209570873277,16.978874445014707,1.65,ba245109,ba,B,V
197569473623,2457327.7640338,3.3129910931804263,0.04865286364252491,15.159230733758509,0.015962477999528695,17.994585375303437,1.65,ba247163,ba,G,V
197569473623,2457332.7608704,2.771340235033713,0.05146096794339512,15.353056786987608,0.020183676480416416,17.933661516890375,1.78,ba248676,ba,G,V
197569473623,2457344.715519,2.4198162355946073,0.07821780796346675,15.500325438840207,0.03513463346159332,17.479092291724047,2.33,ba250853,ba,G,V
197569473623,2457454.1550315,4.651697989296852,0.11990164859978043,14.790752628326729,0.028017270083457224,17.01529350738801,2.01,ba288221,ba,G,V
197569473623,2457455.1516885,4.517017397823087,0.17601707841772568,14.822651996264927,0.042356027102268906,16.598469373250396,2.22,ba288630,ba,B,V
197569473623,2457456.1480805,4.226390785661392,0.08677889762454112,14.894857277429365,0.022318070785677786,17.36632107150266,1.73,ba289006,ba,G,V
197569473623,2457458.14844,3.4154267450923266,0.06850464837140122,15.126168967225711,0.021801543371918402,17.623056289998566,2.15,ba289483,ba,G,V
197569473623,2457459.1410852,3.492090901231129,0.060361078077400654,15.102067554197438,0.0187881327637562,17.7604639239828,2.19,ba289864,ba,G,V
197569473623,2457464.1422768,2.6061045249792807,0.07732110698839986,15.41980182876996,0.03224915988732204,17.491611235940333,2.01,ba291606,ba,G,V
197569473623,2457467.1333944,2.615025121141653,0.06795689061384112,15.416091741374153,0.028246835891801766,17.63177264520562,2.23,ba292732,ba,G,V
197569473623,2457470.1233952,2.9926948869875933,0.17639814529626435,15.269625300398662,0.06406838040394464,16.596121357388014,2.23,ba293555,ba,G,V
197569473623,2457475.1282678,2.3788926814248983,0.11226065707001637,15.51884427894911,0.051293803326968854,17.086787444054057,2.37,ba294711,ba,G,V
197569473623,2457481.0955982,5.239416097392055,0.10180901113757929,14.66157417933363,0.021121049859522727,17.192890845675844,1.70,ba296644,ba,G,V
197569473623,2457484.1000695,3.9308463056950638,0.0675136532761886,14.973566245929268,0.018668856533176403,17.638877371121495,1.72,ba297822,ba,G,V
197569473623,2457489.0747095,3.012732805168455,0.06147156122343276,15.262379863407398,0.022178174665429862,17.740670785548964,1.78,ba298707,ba,G,V
197569473623,2457491.1068728,2.6258728716584985,0.06200624320736022,15.411597163417492,0.02566692819375307,17.731267845173214,1.74,ba299503,ba,G,V
197569473623,2457500.0437865,2.333154117718789,0.15334700400269002,15.539922836289408,0.07144042685566403,16.748168155104516,1.67,ba302131,ba,G,V
197569473623,2457504.0827082,4.485740890716894,0.1124556918286923,14.830195944831306,0.027249556008204452,17.08490278944046,1.70,ba303521,ba,G,V
197569473623,2457509.0317218,5.313818522169649,0.10883935546682934,14.646264608822378,0.02226339622871612,17.120391490483815,2.00,ba305262,ba,G,V
197569473623,2457512.0815037,3.580035410894109,0.05932727133690972,15.075063098605732,0.018012716941404685,17.779220458387613,1.77,ba306200,ba,G,V
197569473623,2457522.0889033,2.525366307008126,0.06314153912627807,15.453970449792148,0.02717709013361505,17.711568483762427,2.04,ba308251,ba,G,V
197569473623,2457527.9661197,2.4444085660215484,0.1281533218371217,15.489346912109665,0.05698600916789832,16.943031723856308,1.89,ba309466,ba,G,V
197569473623,2457531.0816455,4.947117290520633,0.14405866297794856,14.723900886731645,0.03165186795488764,16.816007944348723,2.15,ba310518,ba,G,V
197569473623,2457539.0607574,3.30852656111236,0.0570410016203601,15.160694840657023,0.018739788716381746,17.821888536245886,1.63,ba312432,ba,G,V
197569473623,2457543.967573,2.967372930169349,0.0855321068832652,15.27885107821187,0.03133063608204704,17.3820334687045,1.71,ba313634,ba,B,V
197569473623,2457546.9837567,2.6257642606907003,0.053572061576532895,15.411642072407592,0.02217659162529135,17.89001049530664,1.69,ba314394,ba,G,V
197569473623,2457550.9205264,2.6011075000286246,0.05803110653325676,15.421885651185637,0.024250166403875093,17.803204264322925,1.64,ba315700,ba,G,V
197569473623,2457559.058349,4.499991247972796,0.13736061866313515,14.82675223172353,0.03317895792647974,16.867700798199778,1.69,ba317297,ba,G,V
197569473623,2457560.876067,2.5054907300090052,0.20839235709037748,15.462549403896569,0.09040681288777364,16.415151926378165,1.72,ba317854,ba,B,V
197569473623,2457561.9907427,4.613975467273421,0.14507238051449317,14.799593201949897,0.03417603132979655,16.808394549900044,1.67,ba318248,ba,G,V
197569473623,2457565.8964384,5.251097529129946,0.1233398606391526,14.65915619313109,0.025530865722529366,16.984597760216293,1.65,ba318974,ba,B,V
197569473623,2457574.9760757,2.6666700965457473,0.051455576263875355,15.394858177358227,0.020973713348461445,17.933775277835412,1.61,ba321125,ba,G,V
197569473623,2457578.9233277,2.6770277170596044,0.05772686153809536,15.390649235137888,0.023438901371288064,17.808911527027977,1.74,ba322435,ba,B,V
197569473623,2457585.867419,2.569480538464895,0.0963569480718639,15.435168072921215,0.040761473595034244,17.252648803503014,1.70,ba323907,ba,G,V
197569473623,2457587.8455702,2.1187901232662174,0.18764703804903646,15.644561555002346,0.09626445278969409,16.52900210968204,1.68,ba324443,ba,B,V
197569473623,2457596.0406989,2.774208531037117,0.06489334873077922,15.35193364724944,0.025425719743584936,17.681855928931405,2.15,ba325911,ba,G,V
197569473623,2457597.9073601,3.142474427935579,0.037908416940978816,15.216602023826184,0.013112215220116269,18.26551727210918,1.73,ba326472,ba,B,V
197569473623,2457601.9283004,2.6096194244138573,0.053554532283283475,15.418338463688933,0.0223064894403438,17.890365816759676,1.64,ba327562,ba,G,V
197569473623,2457602.7510748,3.7120856380185017,0.07269098833650339,15.035736437367426,0.021285054157910464,17.558654959318737,2.01,ba327786,ba,G,V
197569473623,2457604.0183694,2.608291011030171,0.062366667323533694,15.418891292854767,0.02599014277922745,17.72497505029073,1.72,ba328356,ba,G,V
197569473623,2457604.7463306,3.407128591022951,0.11304270510021219,15.12881009223084,0.03606336017591219,17.07925003971001,1.68,ba328508,ba,G,V
197569473623,2457606.0138213,2.6820645506912544,0.05399368194927987,15.388608339415907,0.0218819434127162,17.881499033707293,2.31,ba328907,ba,G,V
197569473623,2457608.9744515,2.900809202852226,0.0454768454226082,15.303483493121723,0.01704053947140778,18.067880564932203,1.65,ba329905,ba,G,V
197569473623,2457609.7401795,2.8838798364194256,0.11687313047097611,15.309838503187683,0.04405038302123622,17.043069701518455,2.08,ba330089,ba,G,V
197569473623,2457611.9728812,5.439833247017805,0.08328531573401099,14.620817436985686,0.016641597819531388,17.41093530246058,1.71,ba330859,ba,G,V
197569473623,2457613.7788568,2.846361420176582,0.08182029777929431,15.32405629372798,0.03124519101875836,17.430203754302312,1.64,ba331441,ba,G,V
197569473623,2457617.9549158,3.3283459917637206,0.1610616155022046,15.154210238998383,0.05259879045182798,16.694876266431795,1.71,ba332537,ba,G,V
197569473623,2457618.8655339,4.918793529047466,0.19897190679905055,14.73013492195344,0.0439688737616072,16.465376988876695,1.73,ba332839,ba,G,V
197569473623,2457621.9711171,2.879347859701652,0.09991468394955225,15.311546064462469,0.037717887045340494,17.213283096294397,2.29,ba333788,ba,G,V
