oid,filter,mjd,mag,magerr,clrcoeff
282102400049056,zg,58246.4923,15.868939,0.062284205,0.03348015
282102400049056,zg,58273.45103,15.76221,0.06241051,-0.012688817
282102400049056,zg,58277.36031,15.725063,0.0624484,0.0017009531
282102400049056,zg,58677.32316,15.868446,0.06228485,-0.065437354
282102400049056,zg,59393.31998,15.920014,0.06221406,-0.029050358
282102400049056,zg,59414.2569,15.641522,0.06252291,-0.01761305
282102400049056,zg,59419.2151,16.083069,0.061943933,-0.03062522
