2458023.6864783 16.427823661520712
2458035.6814019 16.0083310437222
2458037.6243494 16.10810736068192
2458038.7916642 16.940509765751305
2458040.5945536 16.54942101431567
2458041.6098497 16.947828045826192
2458042.758837 17.14048089682372
2458043.5999938 17.133321586234747
2458043.750159 17.09667084356882
2458044.7300775 16.894337395496493
2458045.5936317 17.23059935203912
2458046.5904366 17.184927046771335
2458047.5906486 17.17180813537681
2458048.5767363 17.156499161417006
2458050.5856561 16.239051441141306
2458051.6409412 16.45049567020934
2458052.6077114 16.385437408563277
2458052.6560771 16.64488927387181
2458053.702135 16.949786986903522
2458063.5493134 16.887510669151396
2458067.7084203 17.021569324240485
2458068.6984551 17.248741781791228
2458069.6874322 17.188893459577088
2458070.6844898 16.98308337454518
2458071.6816316 17.205062435159803
2458072.6496021 17.03050230950374
2458074.6414462 17.225530282264945
2458075.636497 16.34067417859898
2458077.6333095 16.35122024325168
2458079.629515 16.60060588238104
2458080.6140916 16.709548834818328
2458081.6250423 16.902905776556306
2458087.591954 16.877743560004866
2458090.3353646 16.666172678160475
2458091.3301235 16.85893633418977
2458120.2948261 16.50158053175959
2458120.5506545 16.383480942069692
2458121.5384743 17.014919210450188
2458121.551009 16.740915586673598
2458122.5514025 16.67990467792726
2458123.5385285 16.72067403511486
2458124.2937386 16.887435508372267
2458124.5385777 16.745137536140454
2458124.5525058 17.00842494268607
2458125.5385756 16.85341632693933
2458125.5529011 16.951595295203152
2458126.5536401 17.14662707724527
2458127.5383026 16.98916028550213
2458127.5540277 17.157834044065744
2458128.5383417 17.15766310416308
2458128.5547635 17.06801540585902
2458129.5551373 17.141642861692706
2458132.5565655 16.259920979948085
2458133.5572939 16.303166162897725
2458137.5499712 16.79023167434921
2458237.9204782 16.958806175671352
2458242.6655883 16.804672087472177
2458243.6614051 16.912913033898334
2458244.6644021 17.16435126634313
2458252.9047258 17.444364668008728
2458254.6434436 17.028450422126937
2458254.891622 15.938411222756327
2458255.6384037 17.576142319884863
2458256.631257 17.094223834793905
2458259.8864039 16.65140369762472
2458262.6172674 15.98882545700663
2458265.6093519 16.89843134387378
2458267.9252323 16.905232784748122
2458280.5658028 16.854268093771026
2458281.5637799 16.979890136501673
2458282.5632084 17.257183672942794
2458283.9254957 16.914053609625213
2458284.8647228 16.543989380886266
2458288.8500538 17.177375190533155
2458289.8502075 17.042810150345606
2458290.9107325 17.256331450235884
2458291.9200256 17.149329734808777
2458295.526329 16.694281737965333
2458295.922885 16.474111406416764
2458298.7723464 16.51400710034959
2458300.8862304 17.300340928775007
2458301.8488647 17.212135567523916
2458306.6009752 16.86914483471174
2458307.6392156 17.24654930884082
2458312.7310744 16.06731180390835
2458313.7981358 16.74133204104843
2458314.8024929 16.85341632693933
2458315.8388478 17.24504544524864
2458321.4699684 16.532734694353188
2458321.7701793 17.051281264406978
2458322.4516288 16.646426669082977
2458322.7647321 17.213857984160796
2458323.4529293 16.730661288738645
2458324.4514061 17.257206670853
2458324.7004538 17.399119872530516
2458325.7252092 15.629457602122276
2458326.6946665 15.714187318408317
2458328.8343015 17.37055234639921
2458333.4164179 15.897436090364298
2458334.5424528 17.455287901051648
2458335.9098413 16.56947847557387
2458340.6627677 15.847431705071504
2458341.8375286 17.228849261498162
2458344.638462 16.79203455014452
2458346.687468 17.10545330888931
2458347.799386 17.40832813571222
2458350.69957 16.817489939473393
2458351.6889489 17.01297243158206
2458352.61961 16.64598466152714
2458354.3590472 17.260315333045256
2458355.3559932 17.01601827096233
2458360.5491141 17.0721148359914
2458361.3736854 16.119822233840637
2458362.4974099 16.838305312254352
2458364.7800056 16.168596905554743
2458365.5407148 16.950913211564984
2458366.5793165 16.875672073627154
2458366.8235839 16.745348515717854
2458369.5950823 16.255188017668868
2458372.7149832 16.963962328581154
2458375.3046271 17.004723306994837
2458375.5489751 17.370911350943132
2458376.2908613 16.712797061147388
2458376.541656 17.4100633318216
2458389.7867073 15.937260296349216
2458390.3524357 16.430318196210386
2458390.8561713 16.48001135408795
2458391.2829829 16.302480375139744
2458394.7146636 16.62295198513412
2458397.5394176 16.14637697452624
2458398.2421236 16.957568790558035
2458398.5345806 16.37959102834894
2458400.4895939 16.54018320451717
2458401.3714077 16.04716538482365
2458405.5172082 17.212001821605927
2458406.2735174 16.616377605908767
2458406.4879315 16.97595237564224
2458408.699973 16.646869246112935
2458409.4448015 16.8813155503179
2458410.4108185 16.63609161387646
2458417.4343781 16.5543520922631
2458417.6575957 17.055685221901328
2458418.4276022 16.629398813509543
2458419.4422206 16.92503141657855
2458425.7184761 16.91206304775289
2458429.7364501 17.29105277519842
2458430.3910898 16.78694482427345
2458437.7365826 16.83239663609928
2458438.3630501 17.017059217857597
2458443.6281793 16.658171557164767
2458444.3573961 17.0155905470336
2458445.2993271 16.80368420371503
2458446.6152153 16.832885613307674
2458447.619267 15.784913031832579
2458449.6544029 16.586424059847833
2458450.6966948 17.042171570634412
2458452.7883068 17.36908929345403
2458453.7884931 17.17181578585979
2458455.3330657 16.001381410088467
2458455.7772873 16.64494815613146
2458456.5902563 17.110171968078372
2458457.3230724 16.451294787576057
2458457.6778255 17.108608317772095
2458462.7514253 16.956083731407322
2458463.3075662 17.07133362107497
2458465.3016309 17.085063050004564
2458465.6591495 17.07259183121407
2458471.2857926 16.2042788822573
2458472.2824331 16.22971070259877
2458472.5404872 16.705794383962203
2458472.7193844 16.432767940276346
2458473.7312161 16.815208766952246
2458474.5311388 16.0859061388589
2458475.7244066 16.88639171278665
2458476.5293454 15.915710957712005
2458486.5957109 16.994121305498485
2458487.5910227 16.104168297423847
2458488.5905584 15.952546014593727
2458491.5702598 16.56508175450281
2458498.5622724 16.591338565818184
2458596.9207694 16.86288350886669
2458600.6627312 16.961579187378096
2458601.9215233 16.821656008232903
2458606.116586 16.13068357064251
2458609.655022 16.63908458516686
2458613.6490993 17.278731440951596
2458614.9002122 16.656053390998938
2458616.6404345 16.7825243437394
2458618.6433485 16.142678509092654
2458621.6266001 16.40289372913213
2458624.8672042 17.336316364560712
2458625.8678344 16.143147050629175
2458626.863779 16.15677772018985
2458628.605753 17.108625672403992
2458634.0463965 16.692713483176423
2458635.8400606 17.180598530509872
2458637.0474518 16.403241128299765
2458640.8200188 15.887759686868188
2458642.5587236 17.412558434199042
2458643.56651 16.99847210493219
2458644.8121391 16.79197127045091
2458646.8082106 16.916564123782432
2458647.7968736 16.792774269292117
2458648.578481 16.233043240250026
